[1/37] {'graphs': 1, 'dags': 635768, 'profile_dags': 585236, 'ss_skip': 514182, 'dicut_skip': 0, 'packed_heur': 1615, 'packed_exact': 69439, 'cand': 0} t=26s
[2/37] {'graphs': 2, 'dags': 1208228, 'profile_dags': 1115676, 'ss_skip': 962818, 'dicut_skip': 7200, 'packed_heur': 3308, 'packed_exact': 142350, 'cand': 0} t=54s
[3/37] {'graphs': 3, 'dags': 1837212, 'profile_dags': 1696320, 'ss_skip': 1459078, 'dicut_skip': 7200, 'packed_heur': 5052, 'packed_exact': 224990, 'cand': 0} t=84s
[4/37] {'graphs': 4, 'dags': 2405596, 'profile_dags': 2223560, 'ss_skip': 1903214, 'dicut_skip': 14880, 'packed_heur': 6774, 'packed_exact': 298692, 'cand': 0} t=112s
[5/37] {'graphs': 5, 'dags': 3048660, 'profile_dags': 2815136, 'ss_skip': 2419994, 'dicut_skip': 14880, 'packed_heur': 8436, 'packed_exact': 371826, 'cand': 0} t=139s
[6/37] {'graphs': 6, 'dags': 3533792, 'profile_dags': 3269924, 'ss_skip': 2766320, 'dicut_skip': 55680, 'packed_heur': 10037, 'packed_exact': 437887, 'cand': 0} t=164s
[7/37] {'graphs': 7, 'dags': 4000784, 'profile_dags': 3711856, 'ss_skip': 3068008, 'dicut_skip': 144984, 'packed_heur': 11344, 'packed_exact': 487520, 'cand': 0} t=185s
[8/37] {'graphs': 8, 'dags': 4496796, 'profile_dags': 4177276, 'ss_skip': 3418766, 'dicut_skip': 188364, 'packed_heur': 13028, 'packed_exact': 557118, 'cand': 0} t=212s
[9/37] {'graphs': 9, 'dags': 5031816, 'profile_dags': 4680816, 'ss_skip': 3776842, 'dicut_skip': 266308, 'packed_heur': 14677, 'packed_exact': 622989, 'cand': 0} t=237s
[10/37] {'graphs': 10, 'dags': 5577036, 'profile_dags': 5190232, 'ss_skip': 4179054, 'dicut_skip': 281824, 'packed_heur': 16672, 'packed_exact': 712682, 'cand': 0} t=271s
[11/37] {'graphs': 11, 'dags': 6177976, 'profile_dags': 5750180, 'ss_skip': 4607086, 'dicut_skip': 326828, 'packed_heur': 18724, 'packed_exact': 797542, 'cand': 0} t=303s
[12/37] {'graphs': 12, 'dags': 6626888, 'profile_dags': 6177624, 'ss_skip': 4871474, 'dicut_skip': 447700, 'packed_heur': 19868, 'packed_exact': 838582, 'cand': 0} t=320s
[13/37] {'graphs': 13, 'dags': 7151496, 'profile_dags': 6674952, 'ss_skip': 5184570, 'dicut_skip': 575828, 'packed_heur': 21191, 'packed_exact': 893363, 'cand': 0} t=343s
[14/37] {'graphs': 14, 'dags': 7654140, 'profile_dags': 7146736, 'ss_skip': 5545274, 'dicut_skip': 612452, 'packed_heur': 23005, 'packed_exact': 966005, 'cand': 0} t=370s
[15/37] {'graphs': 15, 'dags': 8235304, 'profile_dags': 7686316, 'ss_skip': 5989196, 'dicut_skip': 622568, 'packed_heur': 25032, 'packed_exact': 1049520, 'cand': 0} t=401s
[16/37] {'graphs': 16, 'dags': 8715224, 'profile_dags': 8140748, 'ss_skip': 6298730, 'dicut_skip': 713554, 'packed_heur': 26307, 'packed_exact': 1102157, 'cand': 0} t=423s
[17/37] {'graphs': 17, 'dags': 9185668, 'profile_dags': 8585928, 'ss_skip': 6595010, 'dicut_skip': 806562, 'packed_heur': 27660, 'packed_exact': 1156696, 'cand': 0} t=444s
[18/37] {'graphs': 18, 'dags': 9760668, 'profile_dags': 9121140, 'ss_skip': 7024546, 'dicut_skip': 818994, 'packed_heur': 29752, 'packed_exact': 1247848, 'cand': 0} t=477s
[19/37] {'graphs': 19, 'dags': 10301324, 'profile_dags': 9628608, 'ss_skip': 7396078, 'dicut_skip': 892434, 'packed_heur': 31258, 'packed_exact': 1308838, 'cand': 0} t=502s
[20/37] {'graphs': 20, 'dags': 10841352, 'profile_dags': 10136944, 'ss_skip': 7757524, 'dicut_skip': 971386, 'packed_heur': 32951, 'packed_exact': 1375083, 'cand': 0} t=528s
[21/37] {'graphs': 21, 'dags': 11375816, 'profile_dags': 10640004, 'ss_skip': 8116284, 'dicut_skip': 1048890, 'packed_heur': 34565, 'packed_exact': 1440265, 'cand': 0} t=555s
[22/37] {'graphs': 22, 'dags': 11897856, 'profile_dags': 11135592, 'ss_skip': 8422616, 'dicut_skip': 1189146, 'packed_heur': 35652, 'packed_exact': 1488178, 'cand': 0} t=575s
[23/37] {'graphs': 23, 'dags': 12429356, 'profile_dags': 11635788, 'ss_skip': 8779116, 'dicut_skip': 1266082, 'packed_heur': 37168, 'packed_exact': 1553422, 'cand': 0} t=601s
[24/37] {'graphs': 24, 'dags': 12979476, 'profile_dags': 12152392, 'ss_skip': 9152920, 'dicut_skip': 1343738, 'packed_heur': 38785, 'packed_exact': 1616949, 'cand': 0} t=627s
[25/37] {'graphs': 25, 'dags': 13434396, 'profile_dags': 12585904, 'ss_skip': 9416700, 'dicut_skip': 1475506, 'packed_heur': 39880, 'packed_exact': 1653818, 'cand': 0} t=643s
[26/37] {'graphs': 26, 'dags': 14019508, 'profile_dags': 13128500, 'ss_skip': 9869600, 'dicut_skip': 1483414, 'packed_heur': 41855, 'packed_exact': 1733631, 'cand': 0} t=673s
[27/37] {'graphs': 27, 'dags': 14591636, 'profile_dags': 13662372, 'ss_skip': 10290076, 'dicut_skip': 1498486, 'packed_heur': 43973, 'packed_exact': 1829837, 'cand': 0} t=709s
[28/37] {'graphs': 28, 'dags': 15172188, 'profile_dags': 14201404, 'ss_skip': 10732234, 'dicut_skip': 1508230, 'packed_heur': 46040, 'packed_exact': 1914900, 'cand': 0} t=741s
[29/37] {'graphs': 29, 'dags': 15731908, 'profile_dags': 14723364, 'ss_skip': 11149634, 'dicut_skip': 1521310, 'packed_heur': 48112, 'packed_exact': 2004308, 'cand': 0} t=774s
[30/37] {'graphs': 30, 'dags': 16222720, 'profile_dags': 15188436, 'ss_skip': 11458600, 'dicut_skip': 1619422, 'packed_heur': 49524, 'packed_exact': 2060890, 'cand': 0} t=797s
[31/37] {'graphs': 31, 'dags': 16697264, 'profile_dags': 15637780, 'ss_skip': 11760108, 'dicut_skip': 1712942, 'packed_heur': 50867, 'packed_exact': 2113863, 'cand': 0} t=819s
[32/37] {'graphs': 32, 'dags': 17242328, 'profile_dags': 16150948, 'ss_skip': 12117684, 'dicut_skip': 1793758, 'packed_heur': 52636, 'packed_exact': 2186870, 'cand': 0} t=847s
[33/37] {'graphs': 33, 'dags': 17732320, 'profile_dags': 16610492, 'ss_skip': 12469120, 'dicut_skip': 1834774, 'packed_heur': 54150, 'packed_exact': 2252448, 'cand': 0} t=873s
[34/37] {'graphs': 34, 'dags': 18130088, 'profile_dags': 16987740, 'ss_skip': 12713540, 'dicut_skip': 1920334, 'packed_heur': 55322, 'packed_exact': 2298544, 'cand': 0} t=891s
[35/37] {'graphs': 35, 'dags': 18561580, 'profile_dags': 17394776, 'ss_skip': 13006578, 'dicut_skip': 1984030, 'packed_heur': 56541, 'packed_exact': 2347627, 'cand': 0} t=910s
[36/37] {'graphs': 36, 'dags': 19045004, 'profile_dags': 17850192, 'ss_skip': 13343242, 'dicut_skip': 2027206, 'packed_heur': 58206, 'packed_exact': 2421538, 'cand': 0} t=937s
[37/37] {'graphs': 37, 'dags': 19521860, 'profile_dags': 18300696, 'ss_skip': 13667110, 'dicut_skip': 2098030, 'packed_heur': 59690, 'packed_exact': 2475866, 'cand': 0} t=958s
DONE {'graphs': 37, 'dags': 19521860, 'profile_dags': 18300696, 'ss_skip': 13667110, 'dicut_skip': 2098030, 'packed_heur': 59690, 'packed_exact': 2475866, 'cand': 0} wall=958s
