[1/37] {'graphs': 1, 'dags': 511080, 'profile_dags': 488080, 'ss_skip': 269726, 'dicut_skip': 180782, 'packed_heur': 850, 'packed_exact': 36722, 'cand': 0} t=16s
[2/37] {'graphs': 2, 'dags': 1023160, 'profile_dags': 973296, 'ss_skip': 575474, 'dicut_skip': 303910, 'packed_heur': 2276, 'packed_exact': 91636, 'cand': 0} t=37s
[3/37] {'graphs': 3, 'dags': 1562740, 'profile_dags': 1478136, 'ss_skip': 967632, 'dicut_skip': 320866, 'packed_heur': 4279, 'packed_exact': 185359, 'cand': 0} t=71s
[4/37] {'graphs': 4, 'dags': 2115964, 'profile_dags': 1993020, 'ss_skip': 1387952, 'dicut_skip': 333082, 'packed_heur': 6057, 'packed_exact': 265929, 'cand': 0} t=101s
[5/37] {'graphs': 5, 'dags': 2774844, 'profile_dags': 2595588, 'ss_skip': 1939740, 'dicut_skip': 333082, 'packed_heur': 7260, 'packed_exact': 315506, 'cand': 0} t=120s
[6/37] {'graphs': 6, 'dags': 3360744, 'profile_dags': 3141940, 'ss_skip': 2375488, 'dicut_skip': 333082, 'packed_heur': 9519, 'packed_exact': 423851, 'cand': 0} t=159s
[7/37] {'graphs': 7, 'dags': 4015360, 'profile_dags': 3741572, 'ss_skip': 2916336, 'dicut_skip': 333082, 'packed_heur': 10758, 'packed_exact': 481396, 'cand': 0} t=180s
[8/37] {'graphs': 8, 'dags': 4485184, 'profile_dags': 4189956, 'ss_skip': 3169732, 'dicut_skip': 494446, 'packed_heur': 11571, 'packed_exact': 514207, 'cand': 0} t=195s
[9/37] {'graphs': 9, 'dags': 5044808, 'profile_dags': 4711092, 'ss_skip': 3589224, 'dicut_skip': 507346, 'packed_heur': 13515, 'packed_exact': 601007, 'cand': 0} t=226s
[10/37] {'graphs': 10, 'dags': 5675608, 'profile_dags': 5292236, 'ss_skip': 4104248, 'dicut_skip': 507346, 'packed_heur': 14937, 'packed_exact': 665705, 'cand': 0} t=250s
[11/37] {'graphs': 11, 'dags': 6322788, 'profile_dags': 5887008, 'ss_skip': 4625486, 'dicut_skip': 507346, 'packed_heur': 16543, 'packed_exact': 737633, 'cand': 0} t=276s
[12/37] {'graphs': 12, 'dags': 6975760, 'profile_dags': 6485372, 'ss_skip': 5170462, 'dicut_skip': 507346, 'packed_heur': 17730, 'packed_exact': 789834, 'cand': 0} t=297s
[13/37] {'graphs': 13, 'dags': 7651312, 'profile_dags': 7100924, 'ss_skip': 5746990, 'dicut_skip': 507346, 'packed_heur': 18612, 'packed_exact': 827976, 'cand': 0} t=312s
[14/37] {'graphs': 14, 'dags': 8254092, 'profile_dags': 7659988, 'ss_skip': 6210166, 'dicut_skip': 507346, 'packed_heur': 20573, 'packed_exact': 921903, 'cand': 0} t=346s
[15/37] {'graphs': 15, 'dags': 8779572, 'profile_dags': 8158848, 'ss_skip': 6517884, 'dicut_skip': 649162, 'packed_heur': 21674, 'packed_exact': 970128, 'cand': 0} t=365s
[16/37] {'graphs': 16, 'dags': 9449780, 'profile_dags': 8769644, 'ss_skip': 7087428, 'dicut_skip': 649162, 'packed_heur': 22616, 'packed_exact': 1010438, 'cand': 0} t=381s
[17/37] {'graphs': 17, 'dags': 10009008, 'profile_dags': 9291060, 'ss_skip': 7505132, 'dicut_skip': 662494, 'packed_heur': 24595, 'packed_exact': 1098839, 'cand': 0} t=413s
[18/37] {'graphs': 18, 'dags': 10516700, 'profile_dags': 9772772, 'ss_skip': 7804868, 'dicut_skip': 797806, 'packed_heur': 25663, 'packed_exact': 1144435, 'cand': 0} t=431s
[19/37] {'graphs': 19, 'dags': 11104448, 'profile_dags': 10322916, 'ss_skip': 8204364, 'dicut_skip': 865806, 'packed_heur': 27353, 'packed_exact': 1225393, 'cand': 0} t=461s
[20/37] {'graphs': 20, 'dags': 11645916, 'profile_dags': 10832680, 'ss_skip': 8560652, 'dicut_skip': 930908, 'packed_heur': 29512, 'packed_exact': 1311608, 'cand': 0} t=493s
[21/37] {'graphs': 21, 'dags': 12361112, 'profile_dags': 11477184, 'ss_skip': 9189948, 'dicut_skip': 930908, 'packed_heur': 29843, 'packed_exact': 1326485, 'cand': 0} t=500s
[22/37] {'graphs': 22, 'dags': 12959576, 'profile_dags': 12036540, 'ss_skip': 9604588, 'dicut_skip': 978676, 'packed_heur': 31936, 'packed_exact': 1421340, 'cand': 0} t=534s
[23/37] {'graphs': 23, 'dags': 13543268, 'profile_dags': 12578552, 'ss_skip': 10048766, 'dicut_skip': 989092, 'packed_heur': 34071, 'packed_exact': 1506623, 'cand': 0} t=564s
[24/37] {'graphs': 24, 'dags': 14047852, 'profile_dags': 13052228, 'ss_skip': 10408964, 'dicut_skip': 1027492, 'packed_heur': 35801, 'packed_exact': 1579971, 'cand': 0} t=591s
[25/37] {'graphs': 25, 'dags': 14574684, 'profile_dags': 13545868, 'ss_skip': 10786420, 'dicut_skip': 1066612, 'packed_heur': 37768, 'packed_exact': 1655068, 'cand': 0} t=617s
[26/37] {'graphs': 26, 'dags': 15115504, 'profile_dags': 14053484, 'ss_skip': 11158876, 'dicut_skip': 1139588, 'packed_heur': 39312, 'packed_exact': 1715708, 'cand': 0} t=641s
[27/37] {'graphs': 27, 'dags': 15715784, 'profile_dags': 14611488, 'ss_skip': 11613986, 'dicut_skip': 1139588, 'packed_heur': 41478, 'packed_exact': 1816436, 'cand': 0} t=677s
[28/37] {'graphs': 28, 'dags': 16280324, 'profile_dags': 15136628, 'ss_skip': 12040770, 'dicut_skip': 1150856, 'packed_heur': 43368, 'packed_exact': 1901634, 'cand': 0} t=709s
[29/37] {'graphs': 29, 'dags': 16851600, 'profile_dags': 15666664, 'ss_skip': 12481738, 'dicut_skip': 1160252, 'packed_heur': 45149, 'packed_exact': 1979525, 'cand': 0} t=738s
[30/37] {'graphs': 30, 'dags': 17429792, 'profile_dags': 16203372, 'ss_skip': 12927762, 'dicut_skip': 1168364, 'packed_heur': 47027, 'packed_exact': 2060219, 'cand': 0} t=768s
[31/37] {'graphs': 31, 'dags': 17876412, 'profile_dags': 16628684, 'ss_skip': 13186250, 'dicut_skip': 1293812, 'packed_heur': 48098, 'packed_exact': 2100524, 'cand': 0} t=784s
[32/37] {'graphs': 32, 'dags': 18388556, 'profile_dags': 17110124, 'ss_skip': 13531654, 'dicut_skip': 1355268, 'packed_heur': 49872, 'packed_exact': 2173330, 'cand': 0} t=812s
[33/37] {'graphs': 33, 'dags': 18980996, 'profile_dags': 17656808, 'ss_skip': 14003910, 'dicut_skip': 1359612, 'packed_heur': 51617, 'packed_exact': 2241669, 'cand': 0} t=837s
[34/37] {'graphs': 34, 'dags': 19445432, 'profile_dags': 18096312, 'ss_skip': 14299974, 'dicut_skip': 1452668, 'packed_heur': 52885, 'packed_exact': 2290785, 'cand': 0} t=856s
[35/37] {'graphs': 35, 'dags': 19915352, 'profile_dags': 18544200, 'ss_skip': 14567342, 'dicut_skip': 1595432, 'packed_heur': 53976, 'packed_exact': 2327450, 'cand': 0} t=870s
[36/37] {'graphs': 36, 'dags': 20406656, 'profile_dags': 19005028, 'ss_skip': 14919112, 'dicut_skip': 1636352, 'packed_heur': 55576, 'packed_exact': 2393988, 'cand': 0} t=893s
[37/37] {'graphs': 37, 'dags': 20899684, 'profile_dags': 19465972, 'ss_skip': 15278828, 'dicut_skip': 1672112, 'packed_heur': 57194, 'packed_exact': 2457838, 'cand': 0} t=917s
DONE {'graphs': 37, 'dags': 20899684, 'profile_dags': 19465972, 'ss_skip': 15278828, 'dicut_skip': 1672112, 'packed_heur': 57194, 'packed_exact': 2457838, 'cand': 0} wall=917s
