[rand seed=3] checked=840000 bytau=[(1, 332591), (2, 205904), (3, 132022), (4, 79063), (5, 44614), (6, 23485), (7, 11702), (8, 5708), (9, 2674), (10, 1254), (11, 548), (12, 266), (13, 103), (14, 48), (15, 9), (16, 7), (17, 2)] t=233s
[rand seed=3] checked=860000 bytau=[(1, 340472), (2, 210809), (3, 135223), (4, 80918), (5, 45678), (6, 24048), (7, 11975), (8, 5841), (9, 2739), (10, 1289), (11, 561), (12, 273), (13, 106), (14, 49), (15, 10), (16, 7), (17, 2)] t=238s
[rand seed=3] checked=880000 bytau=[(1, 348421), (2, 215603), (3, 138366), (4, 82845), (5, 46695), (6, 24672), (7, 12280), (8, 5980), (9, 2792), (10, 1316), (11, 576), (12, 278), (13, 106), (14, 50), (15, 11), (16, 7), (17, 2)] t=244s
[rand seed=3] checked=900000 bytau=[(1, 356224), (2, 220620), (3, 141503), (4, 84748), (5, 47771), (6, 25202), (7, 12570), (8, 6117), (9, 2847), (10, 1349), (11, 585), (12, 283), (13, 108), (14, 52), (15, 12), (16, 7), (17, 2)] t=249s
[rand seed=3] checked=920000 bytau=[(1, 364103), (2, 225572), (3, 144607), (4, 86710), (5, 48832), (6, 25732), (7, 12866), (8, 6228), (9, 2905), (10, 1380), (11, 591), (12, 288), (13, 112), (14, 52), (15, 12), (16, 7), (17, 3)] t=254s
[rand seed=3] checked=940000 bytau=[(1, 372170), (2, 230434), (3, 147745), (4, 88534), (5, 49919), (6, 26248), (7, 13135), (8, 6347), (9, 2964), (10, 1415), (11, 606), (12, 293), (13, 113), (14, 54), (15, 12), (16, 7), (17, 4)] t=259s
[rand seed=3] checked=960000 bytau=[(1, 380189), (2, 235219), (3, 150899), (4, 90454), (5, 51013), (6, 26803), (7, 13405), (8, 6460), (9, 3015), (10, 1431), (11, 623), (12, 296), (13, 116), (14, 54), (15, 12), (16, 7), (17, 4)] t=264s
[rand seed=3] checked=980000 bytau=[(1, 388224), (2, 240147), (3, 153970), (4, 92254), (5, 52072), (6, 27366), (7, 13678), (8, 6610), (9, 3075), (10, 1462), (11, 640), (12, 305), (13, 119), (14, 55), (15, 12), (16, 7), (17, 4)] t=270s
[rand seed=3] checked=1000000 bytau=[(1, 396131), (2, 245086), (3, 157064), (4, 94114), (5, 53152), (6, 27943), (7, 13952), (8, 6758), (9, 3137), (10, 1492), (11, 658), (12, 311), (13, 122), (14, 56), (15, 13), (16, 7), (17, 4)] t=275s
[rand seed=3] checked=1020000 bytau=[(1, 403992), (2, 249996), (3, 160184), (4, 96031), (5, 54244), (6, 28495), (7, 14249), (8, 6904), (9, 3187), (10, 1517), (11, 680), (12, 315), (13, 123), (14, 58), (15, 14), (16, 7), (17, 4)] t=280s
[rand seed=3] checked=1040000 bytau=[(1, 411951), (2, 254923), (3, 163262), (4, 97892), (5, 55278), (6, 29075), (7, 14545), (8, 7046), (9, 3249), (10, 1544), (11, 701), (12, 325), (13, 125), (14, 59), (15, 14), (16, 7), (17, 4)] t=286s
[rand seed=3] checked=1060000 bytau=[(1, 419783), (2, 259866), (3, 166337), (4, 99777), (5, 56371), (6, 29661), (7, 14865), (8, 7183), (9, 3325), (10, 1569), (11, 715), (12, 332), (13, 129), (14, 61), (15, 15), (16, 7), (17, 4)] t=291s
[rand seed=3] checked=1080000 bytau=[(1, 427714), (2, 264796), (3, 169452), (4, 101689), (5, 57396), (6, 30220), (7, 15139), (8, 7329), (9, 3390), (10, 1593), (11, 729), (12, 336), (13, 130), (14, 61), (15, 15), (16, 7), (17, 4)] t=296s
[rand seed=3] checked=1100000 bytau=[(1, 435570), (2, 269741), (3, 172556), (4, 103576), (5, 58524), (6, 30806), (7, 15407), (8, 7446), (9, 3448), (10, 1621), (11, 741), (12, 342), (13, 131), (14, 64), (15, 16), (16, 7), (17, 4)] t=301s
[rand seed=3] checked=1120000 bytau=[(1, 443512), (2, 274591), (3, 175725), (4, 105505), (5, 59597), (6, 31325), (7, 15667), (8, 7575), (9, 3527), (10, 1649), (11, 756), (12, 346), (13, 134), (14, 64), (15, 16), (16, 7), (17, 4)] t=306s
[rand seed=3] checked=1140000 bytau=[(1, 451502), (2, 279404), (3, 178845), (4, 107427), (5, 60679), (6, 31891), (7, 15948), (8, 7696), (9, 3588), (10, 1673), (11, 769), (12, 350), (13, 137), (14, 64), (15, 16), (16, 7), (17, 4)] t=312s
