[mdag n=6 M=15 6/2] checked=200000 bytau=[(2, 182575), (3, 16085), (4, 1241), (5, 92), (6, 7)] t=125s
[mdag n=6 M=15 6/2] checked=2600000 bytau=[(2, 2040226), (3, 477035), (4, 68700), (5, 10681), (6, 2282), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=940s
[mdag n=6 M=15 6/2] checked=2800000 bytau=[(2, 2191610), (3, 521261), (4, 72912), (5, 10855), (6, 2286), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=983s
[mdag n=6 M=15 6/2] checked=3000000 bytau=[(2, 2332146), (3, 572129), (4, 80833), (5, 11510), (6, 2306), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1028s
[mdag n=6 M=15 6/2] checked=3200000 bytau=[(2, 2489388), (3, 610606), (4, 84734), (5, 11875), (6, 2321), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1086s
[mdag n=6 M=15 6/2] checked=3400000 bytau=[(2, 2636520), (3, 655844), (4, 91627), (5, 12584), (6, 2349), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1138s
[mdag n=6 M=15 6/2] checked=3600000 bytau=[(2, 2791759), (3, 696600), (4, 95388), (5, 12818), (6, 2359), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1191s
[mdag n=6 M=15 6/2] checked=3800000 bytau=[(2, 2949429), (3, 735840), (4, 98403), (5, 12892), (6, 2360), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1252s
[mdag n=6 M=15 6/2] checked=4000000 bytau=[(2, 3097884), (3, 781515), (4, 103991), (5, 13172), (6, 2362), (7, 738), (8, 254), (9, 70), (10, 13), (11, 1)] t=1302s
[mdag n=6 M=15 6/2] checked=4200000 bytau=[(2, 3207570), (3, 838874), (4, 125713), (5, 20780), (6, 4905), (7, 1518), (8, 488), (9, 127), (10, 23), (11, 2)] t=1352s
[mdag n=6 M=15 6/2] checked=4400000 bytau=[(2, 3315025), (3, 906041), (4, 146586), (5, 24716), (6, 5383), (7, 1591), (8, 504), (9, 129), (10, 23), (11, 2)] t=1400s
[mdag n=6 M=15 6/2] checked=4600000 bytau=[(2, 3421435), (3, 969288), (4, 168710), (5, 30344), (6, 7055), (7, 2236), (8, 713), (9, 183), (10, 33), (11, 3)] t=1459s
[mdag n=6 M=15 6/2] checked=4800000 bytau=[(2, 3508856), (3, 1038168), (4, 198854), (5, 39762), (6, 9955), (7, 3167), (8, 965), (9, 232), (10, 38), (11, 3)] t=1512s
[mdag n=6 M=15 6/2] checked=5000000 bytau=[(2, 3621261), (3, 1104822), (4, 216036), (5, 42647), (6, 10574), (7, 3359), (8, 1017), (9, 242), (10, 39), (11, 3)] t=1547s
[mdag n=6 M=15 6/2] checked=5200000 bytau=[(2, 3733101), (3, 1167888), (4, 235943), (5, 46859), (6, 11324), (7, 3539), (8, 1057), (9, 247), (10, 39), (11, 3)] t=1595s
[mdag n=6 M=15 6/2] checked=5400000 bytau=[(2, 3838339), (3, 1235669), (4, 256481), (5, 51444), (6, 12609), (7, 3964), (8, 1177), (9, 272), (10, 42), (11, 3)] t=1647s
[mdag n=6 M=15 6/2] checked=5600000 bytau=[(2, 3955532), (3, 1301847), (4, 271656), (5, 52872), (6, 12635), (7, 3964), (8, 1177), (9, 272), (10, 42), (11, 3)] t=1687s
[mdag n=6 M=15 6/2] checked=5800000 bytau=[(2, 4058946), (3, 1369041), (4, 293445), (5, 58354), (6, 14115), (7, 4442), (8, 1310), (9, 299), (10, 45), (11, 3)] t=1744s
[mdag n=6 M=15 6/2] checked=6000000 bytau=[(2, 4173391), (3, 1435718), (4, 310312), (5, 60297), (6, 14183), (7, 4442), (8, 1310), (9, 299), (10, 45), (11, 3)] t=1792s
[mdag n=6 M=15 6/2] checked=6200000 bytau=[(2, 4278232), (3, 1503040), (4, 331215), (5, 65252), (6, 15627), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=1831s
[mdag n=6 M=15 6/2] checked=6400000 bytau=[(2, 4414290), (3, 1556730), (4, 340480), (5, 66201), (6, 15665), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=1884s
[mdag n=6 M=15 6/2] checked=6600000 bytau=[(2, 4531998), (3, 1623957), (4, 354666), (5, 67071), (6, 15674), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=1931s
[mdag n=6 M=15 6/2] checked=6800000 bytau=[(2, 4645860), (3, 1692162), (4, 371023), (5, 68613), (6, 15708), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=1979s
[mdag n=6 M=15 6/2] checked=7000000 bytau=[(2, 4767821), (3, 1756781), (4, 383579), (5, 69468), (6, 15717), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2023s
[mdag n=6 M=15 6/2] checked=7200000 bytau=[(2, 4880275), (3, 1824728), (4, 401136), (5, 71442), (6, 15785), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2065s
[mdag n=6 M=15 6/2] checked=7400000 bytau=[(2, 4993911), (3, 1892854), (4, 417447), (5, 73312), (6, 15842), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2118s
[mdag n=6 M=15 6/2] checked=7600000 bytau=[(2, 5113585), (3, 1956612), (4, 432469), (5, 74815), (6, 15885), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2177s
[mdag n=6 M=15 6/2] checked=7800000 bytau=[(2, 5241022), (3, 2019599), (4, 441734), (5, 75126), (6, 15885), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2224s
[mdag n=6 M=15 6/2] checked=8000000 bytau=[(2, 5359011), (3, 2086904), (4, 455352), (5, 76191), (6, 15908), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2264s
[mdag n=6 M=15 6/2] checked=8200000 bytau=[(2, 5482362), (3, 2148333), (4, 468847), (5, 77851), (6, 15973), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2312s
[mdag n=6 M=15 6/2] checked=8400000 bytau=[(2, 5622959), (3, 2200577), (4, 475670), (5, 78185), (6, 15975), (7, 4870), (8, 1405), (9, 311), (10, 45), (11, 3)] t=2369s
[mdag n=6 M=15 6/2] checked=8600000 bytau=[(2, 5716925), (3, 2264866), (4, 504115), (5, 87577), (6, 18923), (7, 5663), (8, 1556), (9, 327), (10, 45), (11, 3)] t=2432s
[mdag n=6 M=15 6/2] checked=8800000 bytau=[(2, 5790092), (3, 2330128), (4, 544964), (5, 103738), (6, 22710), (7, 6296), (8, 1679), (9, 344), (10, 46), (11, 3)] t=2482s
[mdag n=6 M=15 6/2] checked=9000000 bytau=[(2, 5855369), (3, 2401747), (4, 585027), (5, 119256), (6, 28125), (7, 7956), (8, 2061), (9, 405), (10, 51), (11, 3)] t=2541s
[mdag n=6 M=15 6/2] checked=9200000 bytau=[(2, 5917424), (3, 2470501), (4, 629453), (5, 136705), (6, 33564), (7, 9462), (8, 2383), (9, 451), (10, 54), (11, 3)] t=2588s
[mdag n=6 M=15 6/2] checked=9400000 bytau=[(2, 5983145), (3, 2552221), (4, 671200), (5, 146359), (6, 34552), (7, 9602), (8, 2410), (9, 454), (10, 54), (11, 3)] t=2630s
[mdag n=6 M=15 6/2] checked=9600000 bytau=[(2, 6053054), (3, 2625747), (4, 709028), (5, 159678), (6, 38715), (7, 10651), (8, 2598), (9, 472), (10, 54), (11, 3)] t=2672s
[mdag n=6 M=15 6/2] checked=9800000 bytau=[(2, 6130597), (3, 2695037), (4, 745314), (5, 171888), (6, 42231), (7, 11595), (8, 2785), (9, 495), (10, 55), (11, 3)] t=2720s
[mdag n=6 M=15 6/2] checked=10000000 bytau=[(2, 6194571), (3, 2780214), (4, 785667), (5, 180691), (6, 43593), (7, 11867), (8, 2838), (9, 501), (10, 55), (11, 3)] t=2760s
[mdag n=6 M=15 6/2] checked=10200000 bytau=[(2, 6276158), (3, 2858438), (4, 817098), (5, 187518), (6, 45087), (7, 12233), (8, 2903), (9, 507), (10, 55), (11, 3)] t=2812s
[mdag n=6 M=15 6/2] checked=10400000 bytau=[(2, 6343654), (3, 2936884), (4, 857520), (5, 198271), (6, 47328), (7, 12767), (8, 3001), (9, 517), (10, 55), (11, 3)] t=2861s
[mdag n=6 M=15 6/2] checked=10600000 bytau=[(2, 6446292), (3, 3006253), (4, 879581), (5, 202991), (6, 48327), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=2906s
[mdag n=6 M=15 6/2] checked=10800000 bytau=[(2, 6544333), (3, 3083207), (4, 902464), (5, 205085), (6, 48355), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=2951s
[mdag n=6 M=15 6/2] checked=11000000 bytau=[(2, 6617311), (3, 3170010), (4, 937679), (5, 209976), (6, 48468), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=2994s
[mdag n=6 M=15 6/2] checked=11200000 bytau=[(2, 6703813), (3, 3251628), (4, 966114), (5, 213351), (6, 48538), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=3034s
[mdag n=6 M=15 6/2] checked=11400000 bytau=[(2, 6805501), (3, 3326009), (4, 987683), (5, 215679), (6, 48572), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=3078s
[mdag n=6 M=15 6/2] checked=11600000 bytau=[(2, 6889968), (3, 3409693), (4, 1016334), (5, 218827), (6, 48622), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=3120s
[mdag n=6 M=15 6/2] checked=11800000 bytau=[(2, 6997903), (3, 3482070), (4, 1034372), (5, 220462), (6, 48637), (7, 12959), (8, 3022), (9, 517), (10, 55), (11, 3)] t=3163s
[mdag n=6 M=15 6/2] checked=12000000 bytau=[(2, 7110087), (3, 3547750), (4, 1052608), (5, 223745), (6, 49164), (7, 13042), (8, 3029), (9, 517), (10, 55), (11, 3)] t=3207s
[mdag n=6 M=15 6/2] checked=12200000 bytau=[(2, 7157827), (3, 3610129), (4, 1106122), (5, 250135), (6, 57143), (7, 14776), (8, 3276), (9, 534), (10, 55), (11, 3)] t=3267s
[mdag n=6 M=15 6/2] checked=12400000 bytau=[(2, 7196877), (3, 3669685), (4, 1164498), (5, 281044), (6, 66941), (7, 16798), (8, 3548), (9, 551), (10, 55), (11, 3)] t=3313s
[mdag n=6 M=15 6/2] checked=12600000 bytau=[(2, 7243748), (3, 3744331), (4, 1218006), (5, 300760), (6, 71278), (7, 17615), (8, 3648), (9, 556), (10, 55), (11, 3)] t=3375s
[mdag n=6 M=15 6/2] checked=12800000 bytau=[(2, 7291950), (3, 3827560), (4, 1267932), (5, 314798), (6, 74977), (7, 18413), (8, 3750), (9, 562), (10, 55), (11, 3)] t=3422s
[mdag n=6 M=15 6/2] checked=13000000 bytau=[(2, 7362680), (3, 3906165), (4, 1308786), (5, 323440), (6, 76002), (7, 18547), (8, 3760), (9, 562), (10, 55), (11, 3)] t=3459s
[mdag n=6 M=15 6/2] checked=13200000 bytau=[(2, 7422067), (3, 4000988), (4, 1350309), (5, 327704), (6, 76005), (7, 18547), (8, 3760), (9, 562), (10, 55), (11, 3)] t=3498s
[mdag n=6 M=15 6/2] checked=13400000 bytau=[(2, 7493745), (3, 4080271), (4, 1384958), (5, 337410), (6, 79706), (7, 19435), (8, 3851), (9, 566), (10, 55), (11, 3)] t=3543s
[mdag n=6 M=15 6/2] checked=13600000 bytau=[(2, 7520629), (3, 4148441), (4, 1451607), (5, 367554), (6, 86874), (7, 20365), (8, 3906), (9, 566), (10, 55), (11, 3)] t=3590s
[mdag n=6 M=15 6/2] DONE checked=13690939 bytau=[(2, 7534500), (3, 4187834), (4, 1478925), (5, 376001), (6, 88610), (7, 20534), (8, 3911), (9, 566), (10, 55), (11, 3)] t=3605s
