[mdag n=6 M=15 6/5] checked=9800000 bytau=[(2, 6136763), (3, 2742631), (4, 725684), (5, 147218), (6, 34324), (7, 10163), (8, 2638), (9, 513), (10, 63), (11, 3)] t=2645s
[mdag n=6 M=15 6/5] checked=10000000 bytau=[(2, 6193640), (3, 2822458), (4, 771116), (5, 161183), (6, 37413), (7, 10842), (8, 2758), (9, 524), (10, 63), (11, 3)] t=2690s
[mdag n=6 M=15 6/5] checked=10200000 bytau=[(2, 6271509), (3, 2891724), (4, 806220), (5, 173834), (6, 41257), (7, 11877), (8, 2963), (9, 549), (10, 64), (11, 3)] t=2733s
[mdag n=6 M=15 6/5] checked=10400000 bytau=[(2, 6355377), (3, 2970887), (4, 837090), (5, 179051), (6, 41953), (7, 12031), (8, 2992), (9, 552), (10, 64), (11, 3)] t=2774s
[mdag n=6 M=15 6/5] checked=10600000 bytau=[(2, 6420566), (3, 3051607), (4, 876765), (5, 189952), (6, 44680), (7, 12692), (8, 3108), (9, 563), (10, 64), (11, 3)] t=2825s
[mdag n=6 M=15 6/5] checked=10800000 bytau=[(2, 6491498), (3, 3128590), (4, 914866), (5, 200870), (6, 47092), (7, 13244), (8, 3202), (9, 571), (10, 64), (11, 3)] t=2864s
[mdag n=6 M=15 6/5] checked=11000000 bytau=[(2, 6588241), (3, 3199930), (4, 940488), (5, 206088), (6, 47980), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=2903s
[mdag n=6 M=15 6/5] checked=11200000 bytau=[(2, 6686187), (3, 3272058), (4, 966714), (5, 209699), (6, 48069), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=2946s
[mdag n=6 M=15 6/5] checked=11400000 bytau=[(2, 6763960), (3, 3361678), (4, 996824), (5, 212170), (6, 48095), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=2998s
[mdag n=6 M=15 6/5] checked=11600000 bytau=[(2, 6858586), (3, 3439026), (4, 1021665), (5, 215280), (6, 48170), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=3038s
[mdag n=6 M=15 6/5] checked=11800000 bytau=[(2, 6939739), (3, 3523347), (4, 1052441), (5, 218962), (6, 48238), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=3073s
[mdag n=6 M=15 6/5] checked=12000000 bytau=[(2, 7039537), (3, 3598195), (4, 1075148), (5, 221549), (6, 48298), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=3111s
[mdag n=6 M=15 6/5] checked=12200000 bytau=[(2, 7135817), (3, 3677554), (4, 1097416), (5, 223602), (6, 48338), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=3154s
[mdag n=6 M=15 6/5] checked=12400000 bytau=[(2, 7238440), (3, 3751059), (4, 1118836), (5, 226017), (6, 48375), (7, 13414), (8, 3221), (9, 571), (10, 64), (11, 3)] t=3190s
[mdag n=6 M=15 6/5] checked=12600000 bytau=[(2, 7323742), (3, 3811452), (4, 1147854), (5, 240566), (6, 55975), (7, 16008), (8, 3706), (9, 627), (10, 67), (11, 3)] t=3234s
[mdag n=6 M=15 6/5] checked=12800000 bytau=[(2, 7376889), (3, 3878771), (4, 1200889), (5, 261264), (6, 60842), (7, 16824), (8, 3817), (9, 634), (10, 67), (11, 3)] t=3281s
[mdag n=6 M=15 6/5] checked=13000000 bytau=[(2, 7416899), (3, 3950187), (4, 1258991), (5, 284286), (6, 66862), (7, 18080), (8, 3981), (9, 644), (10, 67), (11, 3)] t=3323s
[mdag n=6 M=15 6/5] checked=13200000 bytau=[(2, 7467959), (3, 4024596), (4, 1307714), (5, 303192), (6, 72496), (7, 19202), (8, 4120), (9, 651), (10, 67), (11, 3)] t=3366s
[mdag n=6 M=15 6/5] checked=13400000 bytau=[(2, 7524737), (3, 4106801), (4, 1354500), (5, 315035), (6, 74546), (7, 19514), (8, 4146), (9, 651), (10, 67), (11, 3)] t=3405s
[mdag n=6 M=15 6/5] checked=13600000 bytau=[(2, 7587201), (3, 4198734), (4, 1395242), (5, 319816), (6, 74626), (7, 19514), (8, 4146), (9, 651), (10, 67), (11, 3)] t=3443s
[mdag n=6 M=15 6/5] checked=13800000 bytau=[(2, 7659825), (3, 4285440), (4, 1431240), (5, 324431), (6, 74683), (7, 19514), (8, 4146), (9, 651), (10, 67), (11, 3)] t=3480s
[mdag n=6 M=15 6/5] checked=14000000 bytau=[(2, 7700853), (3, 4346935), (4, 1486604), (5, 355708), (6, 84026), (7, 20907), (8, 4245), (9, 652), (10, 67), (11, 3)] t=3530s
[mdag n=6 M=15 6/5] DONE checked=14180983 bytau=[(2, 7730883), (3, 4420748), (4, 1541556), (5, 373554), (6, 87937), (7, 21320), (8, 4263), (9, 652), (10, 67), (11, 3)] t=3569s
