[dagrand seed=52] checked=1100000 bytau=[(2, 558449), (3, 292635), (4, 142189), (5, 62769), (6, 26220), (7, 10741), (8, 4321), (9, 1574), (10, 649), (11, 239), (12, 111), (13, 53), (14, 28), (15, 14), (16, 6), (17, 1), (19, 1)] t=1063s
[dagrand seed=52] checked=1120000 bytau=[(2, 568689), (3, 297887), (4, 144742), (5, 63902), (6, 26689), (7, 10954), (8, 4414), (9, 1603), (10, 658), (11, 244), (12, 112), (13, 54), (14, 29), (15, 15), (16, 6), (17, 1), (19, 1)] t=1079s
[dagrand seed=52] checked=1140000 bytau=[(2, 578836), (3, 303196), (4, 147343), (5, 65043), (6, 27138), (7, 11166), (8, 4509), (9, 1634), (10, 665), (11, 248), (12, 114), (13, 55), (14, 30), (15, 15), (16, 6), (17, 1), (19, 1)] t=1094s
[dagrand seed=52] checked=1160000 bytau=[(2, 589186), (3, 308317), (4, 149896), (5, 66184), (6, 27637), (7, 11369), (8, 4591), (9, 1667), (10, 678), (11, 251), (12, 114), (13, 56), (14, 30), (15, 16), (16, 6), (17, 1), (19, 1)] t=1109s
[dagrand seed=52] checked=1180000 bytau=[(2, 599224), (3, 313684), (4, 152544), (5, 67335), (6, 28114), (7, 11557), (8, 4664), (9, 1694), (10, 693), (11, 259), (12, 119), (13, 57), (14, 32), (15, 16), (16, 6), (17, 1), (19, 1)] t=1124s
[dagrand seed=52] checked=1200000 bytau=[(2, 609417), (3, 318991), (4, 155072), (5, 68500), (6, 28608), (7, 11762), (8, 4735), (9, 1714), (10, 703), (11, 261), (12, 121), (13, 59), (14, 33), (15, 16), (16, 6), (17, 1), (19, 1)] t=1139s
[dagrand seed=52] checked=1220000 bytau=[(2, 619610), (3, 324280), (4, 157652), (5, 69668), (6, 29076), (7, 11948), (8, 4812), (9, 1736), (10, 712), (11, 265), (12, 122), (13, 61), (14, 34), (15, 16), (16, 6), (17, 1), (19, 1)] t=1154s
[dagrand seed=52] checked=1240000 bytau=[(2, 629732), (3, 329675), (4, 160234), (5, 70798), (6, 29555), (7, 12116), (8, 4884), (9, 1764), (10, 724), (11, 269), (12, 128), (13, 61), (14, 35), (15, 16), (16, 7), (17, 1), (19, 1)] t=1168s
[dagrand seed=52] checked=1260000 bytau=[(2, 639851), (3, 334926), (4, 162821), (5, 71984), (6, 30093), (7, 12307), (8, 4969), (9, 1793), (10, 728), (11, 272), (12, 130), (13, 63), (14, 37), (15, 17), (16, 7), (17, 1), (19, 1)] t=1184s
[dagrand seed=52] checked=1280000 bytau=[(2, 649975), (3, 340230), (4, 165438), (5, 73124), (6, 30610), (7, 12493), (8, 5044), (9, 1808), (10, 741), (11, 276), (12, 133), (13, 64), (14, 38), (15, 17), (16, 7), (17, 1), (19, 1)] t=1199s
[dagrand seed=52] checked=1300000 bytau=[(2, 660064), (3, 345471), (4, 168097), (5, 74282), (6, 31120), (7, 12709), (8, 5125), (9, 1834), (10, 751), (11, 281), (12, 138), (13, 64), (14, 38), (15, 17), (16, 7), (17, 1), (19, 1)] t=1214s
[dagrand seed=52] checked=1320000 bytau=[(2, 670140), (3, 350766), (4, 170737), (5, 75483), (6, 31605), (7, 12900), (8, 5195), (9, 1860), (10, 760), (11, 283), (12, 140), (13, 65), (14, 39), (15, 18), (16, 7), (17, 1), (19, 1)] t=1229s
[dagrand seed=52] checked=1340000 bytau=[(2, 680245), (3, 356200), (4, 173257), (5, 76649), (6, 32073), (7, 13087), (8, 5277), (9, 1884), (10, 766), (11, 287), (12, 143), (13, 65), (14, 40), (15, 18), (16, 7), (17, 1), (19, 1)] t=1244s
[dagrand seed=52] checked=1360000 bytau=[(2, 690600), (3, 361458), (4, 175723), (5, 77781), (6, 32549), (7, 13275), (8, 5360), (9, 1906), (10, 776), (11, 292), (12, 147), (13, 66), (14, 40), (15, 18), (16, 7), (17, 1), (19, 1)] t=1259s
[dagrand seed=52] checked=1380000 bytau=[(2, 700691), (3, 366759), (4, 178346), (5, 78918), (6, 33064), (7, 13488), (8, 5427), (9, 1935), (10, 788), (11, 298), (12, 150), (13, 67), (14, 41), (15, 18), (16, 8), (17, 1), (19, 1)] t=1274s
[dagrand seed=52] checked=1400000 bytau=[(2, 710807), (3, 372059), (4, 180984), (5, 80062), (6, 33533), (7, 13694), (8, 5509), (9, 1964), (10, 796), (11, 304), (12, 151), (13, 67), (14, 42), (15, 18), (16, 8), (17, 1), (19, 1)] t=1289s
[dagrand seed=52] checked=1420000 bytau=[(2, 721016), (3, 377345), (4, 183575), (5, 81171), (6, 34015), (7, 13886), (8, 5587), (9, 1991), (10, 811), (11, 311), (12, 152), (13, 68), (14, 43), (15, 18), (16, 8), (17, 2), (19, 1)] t=1303s
[dagrand seed=52] checked=1440000 bytau=[(2, 731275), (3, 382523), (4, 186180), (5, 82289), (6, 34525), (7, 14085), (8, 5677), (9, 2014), (10, 820), (11, 317), (12, 154), (13, 68), (14, 44), (15, 18), (16, 8), (17, 2), (19, 1)] t=1318s
[dagrand seed=52] checked=1460000 bytau=[(2, 741359), (3, 387838), (4, 188812), (5, 83446), (6, 35031), (7, 14262), (8, 5761), (9, 2045), (10, 826), (11, 321), (12, 156), (13, 69), (14, 45), (15, 18), (16, 8), (17, 2), (19, 1)] t=1333s
[dagrand seed=52] checked=1480000 bytau=[(2, 751416), (3, 393253), (4, 191378), (5, 84597), (6, 35516), (7, 14464), (8, 5833), (9, 2077), (10, 836), (11, 327), (12, 159), (13, 69), (14, 46), (15, 18), (16, 8), (17, 2), (19, 1)] t=1348s
[dagrand seed=52] checked=1500000 bytau=[(2, 761621), (3, 398557), (4, 193948), (5, 85732), (6, 36001), (7, 14649), (8, 5900), (9, 2106), (10, 849), (11, 332), (12, 160), (13, 70), (14, 46), (15, 18), (16, 8), (17, 2), (19, 1)] t=1363s
[dagrand seed=52] checked=1520000 bytau=[(2, 771763), (3, 403776), (4, 196582), (5, 86909), (6, 36520), (7, 14844), (8, 5979), (9, 2132), (10, 853), (11, 334), (12, 162), (13, 70), (14, 47), (15, 18), (16, 8), (17, 2), (19, 1)] t=1377s
[dagrand seed=52] checked=1540000 bytau=[(2, 781917), (3, 409052), (4, 199205), (5, 88048), (6, 37002), (7, 15032), (8, 6069), (9, 2163), (10, 861), (11, 339), (12, 163), (13, 72), (14, 47), (15, 18), (16, 8), (17, 3), (19, 1)] t=1392s
