[n=14 it=2 t=0s] min-decomp=5 (bound 6) m=56
[n=14 it=200 t=27s] cur=5 best=5 m=49 cache=161
[n=14 it=400 t=55s] cur=5 best=5 m=55 cache=318
[n=14 it=600 t=78s] cur=5 best=5 m=51 cache=461
[n=14 it=1000 t=128s] cur=5 best=5 m=53 cache=756
[n=14 it=1200 t=155s] cur=5 best=5 m=49 cache=913
[n=14 it=1400 t=178s] cur=5 best=5 m=53 cache=1055
[n=14 it=1600 t=204s] cur=5 best=5 m=55 cache=1215
[n=14 it=1800 t=230s] cur=5 best=5 m=54 cache=1367
[n=14 it=2000 t=257s] cur=5 best=5 m=60 cache=1522
[n=14 it=2200 t=283s] cur=5 best=5 m=50 cache=1672
[n=14 it=2400 t=308s] cur=5 best=5 m=49 cache=1818
[n=14 it=2600 t=337s] cur=5 best=5 m=59 cache=1981
[n=14 it=2800 t=362s] cur=5 best=5 m=51 cache=2128
[n=14 it=3000 t=388s] cur=5 best=5 m=55 cache=2282
[n=14 it=3200 t=411s] cur=5 best=5 m=53 cache=2425
[n=14 it=3400 t=435s] cur=4 best=5 m=50 cache=2569
[n=14 it=3800 t=490s] cur=5 best=5 m=51 cache=2869
[n=14 it=4000 t=513s] cur=5 best=5 m=51 cache=3017
[n=14 it=4200 t=539s] cur=5 best=5 m=55 cache=3163
[n=14 it=4600 t=588s] cur=5 best=5 m=53 cache=3469
[n=14 it=4800 t=615s] cur=5 best=5 m=55 cache=3628
[n=14 it=5000 t=642s] cur=5 best=5 m=51 cache=3787
[n=14 it=5200 t=668s] cur=5 best=5 m=51 cache=3941
[n=14 it=5400 t=695s] cur=5 best=5 m=53 cache=4101
[n=14 it=5600 t=719s] cur=5 best=5 m=52 cache=4240
[n=14 it=5800 t=743s] cur=5 best=5 m=55 cache=4383
[n=14 it=6200 t=792s] cur=5 best=5 m=53 cache=4681
[n=14 it=6400 t=820s] cur=4 best=5 m=48 cache=4841
[n=14 it=6800 t=870s] cur=5 best=5 m=51 cache=5156
[n=14 it=7000 t=895s] cur=5 best=5 m=52 cache=5316
[n=14 it=7400 t=946s] cur=5 best=5 m=53 cache=5620
[n=14 it=8000 t=1020s] cur=5 best=5 m=57 cache=6079
[n=14 it=8200 t=1045s] cur=5 best=5 m=56 cache=6234
[n=14 it=8800 t=1105s] cur=5 best=5 m=49 cache=6688
[n=14 it=9000 t=1125s] cur=5 best=5 m=53 cache=6851
[n=14 it=9400 t=1157s] cur=5 best=5 m=55 cache=7133
[n=14 it=9600 t=1172s] cur=5 best=5 m=51 cache=7285
[n=14 it=10000 t=1207s] cur=5 best=5 m=52 cache=7593
[n=14 it=10200 t=1223s] cur=5 best=5 m=49 cache=7738
[n=14 it=10400 t=1240s] cur=5 best=5 m=59 cache=7890
[n=14 it=10600 t=1257s] cur=5 best=5 m=52 cache=8051
[n=14 it=10800 t=1274s] cur=5 best=5 m=55 cache=8208
[n=14 it=11000 t=1289s] cur=5 best=5 m=50 cache=8359
[n=14 it=11400 t=1319s] cur=5 best=5 m=52 cache=8675
[n=14 it=11800 t=1347s] cur=4 best=5 m=49 cache=8971
[n=14 it=12000 t=1360s] cur=4 best=5 m=50 cache=9124
[n=14 it=12200 t=1375s] cur=5 best=5 m=54 cache=9276
[n=14 it=12400 t=1390s] cur=5 best=5 m=55 cache=9432
[n=14 it=12800 t=1416s] cur=5 best=5 m=49 cache=9736
[n=14 it=13000 t=1429s] cur=5 best=5 m=51 cache=9888
[n=14 it=13200 t=1441s] cur=5 best=5 m=50 cache=10030
[n=14 it=13400 t=1454s] cur=5 best=5 m=54 cache=10180
[n=14 it=13600 t=1467s] cur=5 best=5 m=56 cache=10328
[n=14 it=13800 t=1479s] cur=4 best=5 m=47 cache=10477
[n=14 it=14000 t=1492s] cur=5 best=5 m=48 cache=10631
[n=14 it=14200 t=1506s] cur=4 best=5 m=47 cache=10791
[n=14 it=14400 t=1519s] cur=5 best=5 m=51 cache=10937
[n=14 it=14600 t=1531s] cur=5 best=5 m=54 cache=11087
[n=14 it=15000 t=1555s] cur=5 best=5 m=53 cache=11384
[n=14 it=15200 t=1567s] cur=4 best=5 m=47 cache=11539
[n=14 it=15400 t=1581s] cur=5 best=5 m=48 cache=11703
[n=14 it=15600 t=1592s] cur=5 best=5 m=51 cache=11848
[n=14 it=16000 t=1617s] cur=5 best=5 m=55 cache=12156
[n=14 it=16200 t=1629s] cur=5 best=5 m=50 cache=12300
[n=14 it=16400 t=1641s] cur=5 best=5 m=54 cache=12454
[n=14 it=16600 t=1656s] cur=5 best=5 m=51 cache=12613
[n=14 it=16800 t=1668s] cur=5 best=5 m=52 cache=12756
[n=14 it=17000 t=1681s] cur=5 best=5 m=55 cache=12903
[n=14 it=17200 t=1694s] cur=5 best=5 m=49 cache=13059
[n=14 it=17400 t=1709s] cur=5 best=5 m=55 cache=13220
[n=14 it=17600 t=1722s] cur=5 best=5 m=54 cache=13372
[n=14 it=17800 t=1735s] cur=5 best=5 m=57 cache=13526
[n=14 it=18000 t=1750s] cur=5 best=5 m=53 cache=13696
[n=14 it=18200 t=1764s] cur=5 best=5 m=52 cache=13849
[n=14 it=18400 t=1776s] cur=5 best=5 m=54 cache=13995
[n=14 it=18600 t=1796s] cur=5 best=5 m=49 cache=14157
[n=14 it=18800 t=1815s] cur=5 best=5 m=56 cache=14306
[n=14 it=19000 t=1836s] cur=5 best=5 m=54 cache=14459
[n=14 it=19200 t=1857s] cur=5 best=5 m=55 cache=14623
[n=14 it=19400 t=1877s] cur=5 best=5 m=57 cache=14789
[n=14 it=19600 t=1898s] cur=5 best=5 m=55 cache=14948
[n=14 it=20000 t=1937s] cur=5 best=5 m=53 cache=15258
[n=14 it=20200 t=1957s] cur=5 best=5 m=55 cache=15404
[n=14 it=20400 t=1974s] cur=4 best=5 m=49 cache=15547
[n=14 it=20600 t=1992s] cur=5 best=5 m=51 cache=15700
[n=14 it=21000 t=2032s] cur=5 best=5 m=49 cache=16003
[n=14 it=21400 t=2070s] cur=5 best=5 m=54 cache=16315
[n=14 it=21600 t=2088s] cur=5 best=5 m=51 cache=16472
[n=14 it=22200 t=2150s] cur=5 best=5 m=49 cache=16949
[n=14 it=22600 t=2183s] cur=5 best=5 m=57 cache=17237
[n=14 it=22800 t=2202s] cur=5 best=5 m=53 cache=17384
[n=14 it=23200 t=2237s] cur=5 best=5 m=50 cache=17681
[n=14 it=23800 t=2294s] cur=5 best=5 m=51 cache=18136
[n=14 it=24000 t=2313s] cur=5 best=5 m=54 cache=18297
[n=14 it=24200 t=2331s] cur=5 best=5 m=49 cache=18438
[n=14 it=24600 t=2370s] cur=5 best=5 m=55 cache=18741
[n=14 it=24800 t=2390s] cur=5 best=5 m=53 cache=18900
[n=14 it=25000 t=2409s] cur=5 best=5 m=54 cache=19053
[n=14 it=25200 t=2430s] cur=5 best=5 m=53 cache=19218
[n=14 it=25400 t=2448s] cur=5 best=5 m=58 cache=19367
[n=14 it=25600 t=2468s] cur=5 best=5 m=56 cache=19518
[n=14 it=25800 t=2489s] cur=5 best=5 m=50 cache=19680
[n=14 it=26000 t=2510s] cur=5 best=5 m=51 cache=19829
[n=14 it=26200 t=2532s] cur=5 best=5 m=52 cache=19989
[n=14 it=26600 t=2572s] cur=5 best=5 m=58 cache=20294
[n=14 it=27000 t=2610s] cur=5 best=5 m=54 cache=20604
[n=14 it=27200 t=2629s] cur=5 best=5 m=49 cache=20768
[n=14 it=27600 t=2666s] cur=5 best=5 m=56 cache=21062
[n=14 it=28200 t=2722s] cur=5 best=5 m=50 cache=21517
[n=14 it=28400 t=2740s] cur=4 best=5 m=49 cache=21667
[n=14 it=28600 t=2761s] cur=5 best=5 m=52 cache=21825
[n=14 it=28800 t=2780s] cur=5 best=5 m=51 cache=21978
[n=14 it=29000 t=2798s] cur=5 best=5 m=52 cache=22125
[n=14 it=29200 t=2818s] cur=5 best=5 m=55 cache=22273
[n=14 it=29400 t=2839s] cur=5 best=5 m=53 cache=22435
[n=14 it=30000 t=2896s] cur=5 best=5 m=52 cache=22898
[n=14 it=30200 t=2917s] cur=5 best=5 m=52 cache=23062
[n=14 it=30400 t=2934s] cur=5 best=5 m=51 cache=23206
[n=14 it=30600 t=2953s] cur=5 best=5 m=53 cache=23364
[n=14 it=31000 t=2991s] cur=5 best=5 m=53 cache=23663
[n=14 it=31200 t=3011s] cur=5 best=5 m=57 cache=23828
[n=14 it=31400 t=3031s] cur=5 best=5 m=51 cache=23984
[n=14 it=31600 t=3051s] cur=5 best=5 m=52 cache=24140
[n=14 it=31800 t=3070s] cur=5 best=5 m=54 cache=24292
[n=14 it=32400 t=3127s] cur=5 best=5 m=48 cache=24747
[n=14 it=32600 t=3146s] cur=5 best=5 m=53 cache=24900
[n=14 it=32800 t=3167s] cur=5 best=5 m=52 cache=25063
[n=14 it=33000 t=3187s] cur=5 best=5 m=58 cache=25218
[n=14 it=33200 t=3207s] cur=5 best=5 m=54 cache=25374
[n=14 it=33400 t=3230s] cur=5 best=5 m=49 cache=25539
[n=14 it=33600 t=3250s] cur=5 best=5 m=51 cache=25690
[n=14 it=33800 t=3270s] cur=5 best=5 m=51 cache=25845
[n=14 it=34000 t=3290s] cur=5 best=5 m=58 cache=26002
[n=14 it=34200 t=3310s] cur=5 best=5 m=53 cache=26153
[n=14 it=34600 t=3347s] cur=5 best=5 m=52 cache=26453
[n=14 it=34800 t=3367s] cur=5 best=5 m=54 cache=26606
[n=14 it=35000 t=3385s] cur=5 best=5 m=52 cache=26762
[n=14 it=35400 t=3424s] cur=5 best=5 m=55 cache=27061
[n=14 it=35600 t=3445s] cur=5 best=5 m=55 cache=27223
[n=14 it=35800 t=3467s] cur=5 best=5 m=48 cache=27385
[n=14 it=36000 t=3486s] cur=5 best=5 m=54 cache=27538
[n=14 it=36200 t=3507s] cur=5 best=5 m=56 cache=27698
[n=14 it=36400 t=3529s] cur=5 best=5 m=50 cache=27860
[n=14 it=36600 t=3548s] cur=5 best=5 m=55 cache=28006
[n=14 it=36800 t=3567s] cur=5 best=5 m=54 cache=28156
[n=14 it=37200 t=3606s] cur=5 best=5 m=53 cache=28456
[n=14 it=37400 t=3627s] cur=5 best=5 m=49 cache=28613
[n=14 it=37600 t=3646s] cur=5 best=5 m=51 cache=28769
[n=14 it=37800 t=3666s] cur=5 best=5 m=54 cache=28925
[n=14 it=38200 t=3706s] cur=5 best=5 m=58 cache=29238
[n=14 it=38400 t=3726s] cur=5 best=5 m=53 cache=29397
[n=14 it=38600 t=3746s] cur=5 best=5 m=54 cache=29548
[n=14 it=38800 t=3766s] cur=5 best=5 m=53 cache=29702
[n=14 it=39000 t=3786s] cur=5 best=5 m=53 cache=29860
[n=14 it=39400 t=3827s] cur=5 best=5 m=60 cache=30162
[n=14 it=39800 t=3867s] cur=5 best=5 m=50 cache=30479
[n=14 it=40000 t=3888s] cur=5 best=5 m=52 cache=30631
[n=14 it=40200 t=3907s] cur=5 best=5 m=49 cache=30777
[n=14 it=40400 t=3925s] cur=5 best=5 m=54 cache=30930
[n=14 it=41000 t=3984s] cur=5 best=5 m=51 cache=31397
[n=14 it=41200 t=4003s] cur=5 best=5 m=51 cache=31550
[n=14 it=41400 t=4022s] cur=5 best=5 m=49 cache=31708
[n=14 it=41600 t=4039s] cur=5 best=5 m=58 cache=31859
[n=14 it=41800 t=4059s] cur=5 best=5 m=58 cache=32013
[n=14 it=42000 t=4079s] cur=5 best=5 m=56 cache=32171
[n=14 it=42200 t=4100s] cur=5 best=5 m=52 cache=32333
[n=14 it=42400 t=4121s] cur=5 best=5 m=50 cache=32488
