nohup: ignoring input
n=18 cnt=5000 elapsed=47s
n=18 cnt=10000 elapsed=98s
n=18 cnt=15000 elapsed=155s
n=18 cnt=20000 elapsed=255s
n=18 cnt=25000 elapsed=361s
n=18 cnt=30000 elapsed=469s
n=18 cnt=35000 elapsed=520s
n=18 cnt=40000 elapsed=555s
n=18 cnt=45000 elapsed=586s
n=18 cnt=50000 elapsed=639s
n=18 cnt=55000 elapsed=695s
n=18 cnt=60000 elapsed=756s
n=18 cnt=65000 elapsed=811s
n=18 cnt=70000 elapsed=865s
n=18 cnt=75000 elapsed=916s
n=18 cnt=80000 elapsed=966s
n=18 cnt=85000 elapsed=1018s
n=18 cnt=90000 elapsed=1069s
n=18 cnt=95000 elapsed=1103s
n=18 cnt=100000 elapsed=1137s
n=18 cnt=105000 elapsed=1172s
n=18 cnt=110000 elapsed=1204s
n=18 cnt=115000 elapsed=1242s
n=18 cnt=120000 elapsed=1295s
n=18 cnt=125000 elapsed=1357s
n=18 cnt=130000 elapsed=1445s
n=18 cnt=135000 elapsed=1526s
n=18 cnt=140000 elapsed=1609s
n=18 cnt=145000 elapsed=1681s
n=18 cnt=150000 elapsed=1770s
n=18 cnt=155000 elapsed=1898s
n=18 cnt=160000 elapsed=2059s
n=18 cnt=165000 elapsed=2196s
n=18 cnt=170000 elapsed=2290s
n=18 cnt=175000 elapsed=2379s
n=18 cnt=180000 elapsed=2461s
n=18 cnt=185000 elapsed=2545s
n=18 cnt=190000 elapsed=2625s
n=18 cnt=195000 elapsed=2719s
n=18 cnt=200000 elapsed=2817s
n=18 cnt=205000 elapsed=2916s
n=18 cnt=210000 elapsed=2999s
n=18 cnt=215000 elapsed=3092s
n=18 cnt=220000 elapsed=3179s
n=18 cnt=225000 elapsed=3264s
n=18 cnt=230000 elapsed=3333s
n=18 cnt=235000 elapsed=3425s
n=18 cnt=240000 elapsed=3514s
n=18 cnt=245000 elapsed=3612s
n=18 cnt=250000 elapsed=3716s
n=18 cnt=255000 elapsed=3809s
n=18 cnt=260000 elapsed=3900s
n=18 cnt=265000 elapsed=3997s
n=18 cnt=270000 elapsed=4093s
n=18 cnt=275000 elapsed=4186s
n=18 cnt=280000 elapsed=4269s
n=18 cnt=285000 elapsed=4358s
n=18 cnt=290000 elapsed=4438s
n=18 cnt=295000 elapsed=4504s
n=18 cnt=300000 elapsed=4625s
n=18 cnt=305000 elapsed=4784s
n=18 cnt=310000 elapsed=4940s
n=18 cnt=315000 elapsed=5100s
n=18 cnt=320000 elapsed=5256s
n=18 cnt=325000 elapsed=5408s
n=18 cnt=330000 elapsed=5559s
n=18 cnt=335000 elapsed=5699s
n=18 cnt=340000 elapsed=5738s
n=18 cnt=345000 elapsed=5824s
n=18 cnt=350000 elapsed=5900s
n=18 cnt=355000 elapsed=5976s
n=18 cnt=360000 elapsed=6057s
n=18 cnt=365000 elapsed=6136s
n=18 cnt=370000 elapsed=6211s
n=18 cnt=375000 elapsed=6293s
n=18 cnt=380000 elapsed=6441s
n=18 cnt=385000 elapsed=6549s
n=18 cnt=390000 elapsed=6716s
n=18 cnt=395000 elapsed=6894s
n=18 cnt=400000 elapsed=6985s
n=18 cnt=405000 elapsed=7023s
n=18 cnt=410000 elapsed=7074s
n=18 cnt=415000 elapsed=7122s
n=18 cnt=420000 elapsed=7172s
n=18 cnt=425000 elapsed=7217s
n=18 cnt=430000 elapsed=7270s
n=18 cnt=435000 elapsed=7313s
n=18 cnt=440000 elapsed=7389s
n=18 cnt=445000 elapsed=7478s
n=18 cnt=450000 elapsed=7558s
n=18 cnt=455000 elapsed=7684s
n=18 cnt=460000 elapsed=7800s
n=18 cnt=465000 elapsed=7906s
n=18 cnt=470000 elapsed=8051s
n=18 cnt=475000 elapsed=8217s
n=18 cnt=480000 elapsed=8395s
n=18 cnt=485000 elapsed=8537s
n=18 cnt=490000 elapsed=8665s
n=18 cnt=495000 elapsed=8807s
n=18 cnt=500000 elapsed=8951s
n=18 cnt=505000 elapsed=9112s
n=18 cnt=510000 elapsed=9344s
n=18 cnt=515000 elapsed=9610s
n=18 cnt=520000 elapsed=9806s
n=18 cnt=525000 elapsed=9958s
n=18 cnt=530000 elapsed=10070s
n=18 cnt=535000 elapsed=10313s
n=18 cnt=540000 elapsed=10588s
n=18 cnt=545000 elapsed=10874s
n=18 cnt=550000 elapsed=11156s
n=18 cnt=555000 elapsed=11461s
n=18 cnt=560000 elapsed=11752s
n=18 cnt=565000 elapsed=12015s
n=18 cnt=570000 elapsed=12321s
n=18 cnt=575000 elapsed=12607s
