nohup: ignoring input
n=11 cnt=5000 elapsed=111s
n=11 cnt=10000 elapsed=159s
n=11 cnt=15000 elapsed=193s
n=11 cnt=20000 elapsed=227s
n=11 cnt=25000 elapsed=260s
n=11 cnt=30000 elapsed=304s
n=11 cnt=35000 elapsed=344s
n=11 cnt=40000 elapsed=383s
n=11 cnt=45000 elapsed=415s
n=11 cnt=50000 elapsed=439s
n=11 cnt=55000 elapsed=463s
n=11 cnt=60000 elapsed=489s
n=11 cnt=65000 elapsed=514s
n=11 cnt=70000 elapsed=539s
n=11 cnt=75000 elapsed=565s
n=11 cnt=80000 elapsed=592s
n=11 cnt=85000 elapsed=617s
n=11 cnt=90000 elapsed=643s
n=11 cnt=95000 elapsed=671s
n=11 cnt=100000 elapsed=698s
n=11 cnt=105000 elapsed=728s
n=11 cnt=110000 elapsed=757s
n=11 cnt=115000 elapsed=779s
n=11 cnt=120000 elapsed=804s
n=11 cnt=125000 elapsed=828s
n=11 cnt=130000 elapsed=853s
n=11 cnt=135000 elapsed=877s
n=11 cnt=140000 elapsed=903s
n=11 cnt=145000 elapsed=930s
n=11 cnt=150000 elapsed=953s
n=11 cnt=155000 elapsed=978s
n=11 cnt=160000 elapsed=1001s
n=11 cnt=165000 elapsed=1025s
n=11 cnt=170000 elapsed=1049s
n=11 cnt=175000 elapsed=1073s
n=11 cnt=180000 elapsed=1097s
n=11 cnt=185000 elapsed=1123s
n=11 cnt=190000 elapsed=1146s
n=11 cnt=195000 elapsed=1171s
n=11 cnt=200000 elapsed=1196s
n=11 cnt=205000 elapsed=1223s
n=11 cnt=210000 elapsed=1251s
n=11 cnt=215000 elapsed=1275s
n=11 cnt=220000 elapsed=1297s
n=11 cnt=225000 elapsed=1321s
n=11 cnt=230000 elapsed=1344s
n=11 cnt=235000 elapsed=1369s
n=11 cnt=240000 elapsed=1394s
n=11 cnt=245000 elapsed=1415s
n=11 cnt=250000 elapsed=1437s
n=11 cnt=255000 elapsed=1459s
n=11 cnt=260000 elapsed=1481s
n=11 cnt=265000 elapsed=1504s
n=11 cnt=270000 elapsed=1527s
n=11 cnt=275000 elapsed=1552s
n=11 cnt=280000 elapsed=1578s
n=11 cnt=285000 elapsed=1606s
n=11 cnt=290000 elapsed=1632s
n=11 cnt=295000 elapsed=1656s
n=11 cnt=300000 elapsed=1682s
n=11 cnt=305000 elapsed=1708s
n=11 cnt=310000 elapsed=1730s
n=11 cnt=315000 elapsed=1753s
n=11 cnt=320000 elapsed=1776s
n=11 cnt=325000 elapsed=1799s
n=11 cnt=330000 elapsed=1822s
n=11 cnt=335000 elapsed=1846s
n=11 cnt=340000 elapsed=1871s
n=11 cnt=345000 elapsed=1898s
n=11 cnt=350000 elapsed=1926s
n=11 cnt=355000 elapsed=1956s
n=11 cnt=360000 elapsed=1986s
n=11 cnt=365000 elapsed=2012s
n=11 cnt=370000 elapsed=2036s
n=11 cnt=375000 elapsed=2061s
n=11 cnt=380000 elapsed=2087s
n=11 cnt=385000 elapsed=2113s
n=11 cnt=390000 elapsed=2140s
n=11 cnt=395000 elapsed=2167s
n=11 cnt=400000 elapsed=2190s
n=11 cnt=405000 elapsed=2214s
n=11 cnt=410000 elapsed=2239s
n=11 cnt=415000 elapsed=2264s
n=11 cnt=420000 elapsed=2287s
n=11 cnt=425000 elapsed=2310s
n=11 cnt=430000 elapsed=2334s
n=11 cnt=435000 elapsed=2359s
n=11 cnt=440000 elapsed=2385s
n=11 cnt=445000 elapsed=2410s
n=11 cnt=450000 elapsed=2437s
n=11 cnt=455000 elapsed=2464s
n=11 cnt=460000 elapsed=2492s
n=11 cnt=465000 elapsed=2523s
n=11 cnt=470000 elapsed=2553s
n=11 cnt=475000 elapsed=2578s
n=11 cnt=480000 elapsed=2604s
n=11 cnt=485000 elapsed=2635s
n=11 cnt=490000 elapsed=2661s
n=11 cnt=495000 elapsed=2687s
n=11 cnt=500000 elapsed=2714s
n=11 cnt=505000 elapsed=2742s
n=11 cnt=510000 elapsed=2764s
n=11 cnt=515000 elapsed=2788s
n=11 cnt=520000 elapsed=2813s
n=11 cnt=525000 elapsed=2837s
n=11 cnt=530000 elapsed=2863s
n=11 cnt=535000 elapsed=2887s
n=11 cnt=540000 elapsed=2910s
n=11 cnt=545000 elapsed=2934s
n=11 cnt=550000 elapsed=2960s
n=11 cnt=555000 elapsed=2988s
n=11 cnt=560000 elapsed=3018s
n=11 cnt=565000 elapsed=3042s
n=11 cnt=570000 elapsed=3066s
n=11 cnt=575000 elapsed=3090s
n=11 cnt=580000 elapsed=3115s
n=11 cnt=585000 elapsed=3136s
n=11 cnt=590000 elapsed=3159s
n=11 cnt=595000 elapsed=3183s
n=11 cnt=600000 elapsed=3206s
n=11 cnt=605000 elapsed=3232s
n=11 cnt=610000 elapsed=3256s
n=11 cnt=615000 elapsed=3281s
n=11 cnt=620000 elapsed=3309s
n=11 cnt=625000 elapsed=3340s
n=11 cnt=630000 elapsed=3368s
n=11 cnt=635000 elapsed=3397s
n=11 cnt=640000 elapsed=3425s
n=11 cnt=645000 elapsed=3451s
n=11 cnt=650000 elapsed=3479s
n=11 cnt=655000 elapsed=3509s
n=11 cnt=660000 elapsed=3537s
n=11 cnt=665000 elapsed=3564s
n=11 cnt=670000 elapsed=3590s
n=11 cnt=675000 elapsed=3616s
n=11 cnt=680000 elapsed=3643s
n=11 cnt=685000 elapsed=3671s
n=11 cnt=690000 elapsed=3701s
n=11 cnt=695000 elapsed=3733s
n=11 cnt=700000 elapsed=3763s
n=11 cnt=705000 elapsed=3793s
n=11 cnt=710000 elapsed=3822s
n=11 cnt=715000 elapsed=3849s
n=11 cnt=720000 elapsed=3876s
n=11 cnt=725000 elapsed=3904s
n=11 cnt=730000 elapsed=3934s
n=11 cnt=735000 elapsed=3962s
n=11 cnt=740000 elapsed=3988s
n=11 cnt=745000 elapsed=4013s
n=11 cnt=750000 elapsed=4043s
n=11 cnt=755000 elapsed=4072s
n=11 cnt=760000 elapsed=4097s
n=11 cnt=765000 elapsed=4124s
