it=0 cur=15 best=8 T=2.00 elapsed=0s
it=32 best=6 n=24 L=11 edges=[(0, 5), (0, 14), (0, 15), (0, 20), (0, 21), (1, 9), (2, 8), (2, 14), (2, 22), (3, 21), (4, 11), (4, 12), (4, 14), (4, 16), (5, 13), (6, 9), (6, 16), (6, 21), (6, 22), (7, 21), (10, 23), (14, 23), (16, 19), (16, 20), (17, 22), (18, 19)]
it=200 cur=13 best=6 T=2.00 elapsed=6s
it=400 cur=6 best=6 T=1.99 elapsed=28s
it=431 best=5 n=24 L=12 edges=[(0, 4), (0, 8), (0, 15), (0, 23), (1, 6), (1, 15), (2, 7), (3, 7), (3, 19), (3, 20), (4, 7), (4, 12), (4, 22), (5, 10), (5, 11), (5, 19), (7, 9), (7, 10), (7, 11), (7, 14), (7, 16), (8, 19), (8, 21), (9, 20), (13, 23), (14, 15), (17, 18), (18, 20)]
it=447 best=3 n=24 L=9 edges=[(0, 4), (0, 8), (0, 15), (0, 23), (1, 6), (1, 15), (2, 7), (3, 7), (3, 19), (4, 7), (4, 12), (4, 22), (5, 10), (5, 11), (5, 19), (7, 9), (7, 10), (7, 11), (7, 16), (7, 20), (8, 21), (9, 18), (9, 20), (13, 23), (14, 15), (15, 16), (17, 18)]
it=600 cur=10 best=3 T=1.99 elapsed=28s
it=800 cur=10 best=3 T=1.98 elapsed=28s
it=1000 cur=11 best=3 T=1.98 elapsed=30s
it=1200 cur=14 best=3 T=1.97 elapsed=39s
it=1400 cur=13 best=3 T=1.97 elapsed=67s
it=1600 cur=8 best=3 T=1.96 elapsed=69s
it=1800 cur=21 best=3 T=1.96 elapsed=72s
it=2000 cur=7 best=3 T=1.95 elapsed=72s
it=2041 best=1 n=24 L=6 edges=[(0, 17), (1, 4), (2, 15), (3, 21), (4, 11), (5, 18), (6, 10), (6, 21), (6, 23), (7, 8), (7, 16), (9, 14), (9, 21), (11, 18), (11, 19), (12, 13), (12, 20), (13, 18), (15, 17), (15, 18), (16, 18), (17, 22), (18, 21)]
it=2200 cur=12 best=1 T=1.95 elapsed=73s
it=2400 cur=11 best=1 T=1.94 elapsed=75s
it=2600 cur=14 best=1 T=1.94 elapsed=76s
it=2800 cur=15 best=1 T=1.93 elapsed=79s
it=3000 cur=1 best=1 T=1.93 elapsed=79s
it=3200 cur=7 best=1 T=1.92 elapsed=79s
it=3400 cur=8 best=1 T=1.92 elapsed=80s
it=3600 cur=12 best=1 T=1.91 elapsed=81s
it=3800 cur=10 best=1 T=1.91 elapsed=81s
it=4000 cur=6 best=1 T=1.90 elapsed=82s
it=4200 cur=3 best=1 T=1.90 elapsed=83s
it=4400 cur=3 best=1 T=1.89 elapsed=84s
it=4600 cur=2 best=1 T=1.89 elapsed=84s
it=4800 cur=5 best=1 T=1.88 elapsed=84s
it=5000 cur=5 best=1 T=1.88 elapsed=84s
it=5200 cur=10 best=1 T=1.87 elapsed=85s
it=5400 cur=13 best=1 T=1.86 elapsed=96s
it=5600 cur=19 best=1 T=1.86 elapsed=101s
it=5800 cur=6 best=1 T=1.85 elapsed=105s
it=6000 cur=1 best=1 T=1.85 elapsed=105s
it=6200 cur=7 best=1 T=1.84 elapsed=105s
it=6400 cur=3 best=1 T=1.84 elapsed=106s
it=6600 cur=5 best=1 T=1.83 elapsed=107s
it=6800 cur=7 best=1 T=1.83 elapsed=110s
it=7000 cur=11 best=1 T=1.82 elapsed=113s
it=7200 cur=9 best=1 T=1.82 elapsed=113s
it=7400 cur=5 best=1 T=1.81 elapsed=114s
it=7600 cur=14 best=1 T=1.81 elapsed=117s
it=7800 cur=9 best=1 T=1.80 elapsed=118s
it=8000 cur=11 best=1 T=1.80 elapsed=135s
it=8200 cur=13 best=1 T=1.79 elapsed=138s
it=8400 cur=8 best=1 T=1.79 elapsed=139s
it=8600 cur=8 best=1 T=1.78 elapsed=139s
it=8800 cur=3 best=1 T=1.78 elapsed=140s
it=9000 cur=13 best=1 T=1.77 elapsed=142s
it=9200 cur=7 best=1 T=1.77 elapsed=143s
it=9400 cur=7 best=1 T=1.77 elapsed=144s
it=9600 cur=6 best=1 T=1.76 elapsed=144s
it=9800 cur=15 best=1 T=1.75 elapsed=144s
it=10000 cur=4 best=1 T=1.75 elapsed=146s
it=10200 cur=12 best=1 T=1.75 elapsed=147s
it=10400 cur=8 best=1 T=1.74 elapsed=147s
it=10600 cur=12 best=1 T=1.73 elapsed=150s
it=10800 cur=7 best=1 T=1.73 elapsed=150s
it=11000 cur=7 best=1 T=1.73 elapsed=151s
it=11200 cur=6 best=1 T=1.72 elapsed=151s
it=11400 cur=2 best=1 T=1.72 elapsed=151s
it=11600 cur=11 best=1 T=1.71 elapsed=153s
it=11800 cur=4 best=1 T=1.71 elapsed=154s
it=12000 cur=17 best=1 T=1.70 elapsed=156s
it=12200 cur=10 best=1 T=1.70 elapsed=157s
it=12400 cur=8 best=1 T=1.69 elapsed=158s
it=12600 cur=3 best=1 T=1.69 elapsed=159s
it=12800 cur=6 best=1 T=1.68 elapsed=159s
it=13000 cur=4 best=1 T=1.68 elapsed=159s
it=13200 cur=12 best=1 T=1.67 elapsed=160s
it=13400 cur=6 best=1 T=1.67 elapsed=160s
it=13600 cur=5 best=1 T=1.66 elapsed=161s
it=13800 cur=5 best=1 T=1.66 elapsed=161s
it=14000 cur=5 best=1 T=1.65 elapsed=162s
it=14200 cur=9 best=1 T=1.65 elapsed=162s
it=14400 cur=7 best=1 T=1.64 elapsed=162s
it=14600 cur=3 best=1 T=1.64 elapsed=162s
it=14800 cur=7 best=1 T=1.63 elapsed=163s
it=15000 cur=8 best=1 T=1.62 elapsed=163s
it=15200 cur=12 best=1 T=1.62 elapsed=164s
it=15400 cur=5 best=1 T=1.61 elapsed=164s
it=15600 cur=3 best=1 T=1.61 elapsed=164s
it=15800 cur=9 best=1 T=1.60 elapsed=165s
it=16000 cur=8 best=1 T=1.60 elapsed=171s
it=16200 cur=16 best=1 T=1.59 elapsed=178s
it=16400 cur=10 best=1 T=1.59 elapsed=179s
it=16600 cur=4 best=1 T=1.58 elapsed=179s
it=16800 cur=8 best=1 T=1.58 elapsed=179s
it=17000 cur=3 best=1 T=1.57 elapsed=180s
it=17200 cur=5 best=1 T=1.57 elapsed=181s
it=17400 cur=6 best=1 T=1.56 elapsed=182s
it=17600 cur=7 best=1 T=1.56 elapsed=182s
it=17800 cur=7 best=1 T=1.55 elapsed=182s
it=18000 cur=6 best=1 T=1.55 elapsed=183s
it=18200 cur=4 best=1 T=1.54 elapsed=183s
it=18400 cur=9 best=1 T=1.54 elapsed=184s
it=18600 cur=10 best=1 T=1.53 elapsed=185s
it=18800 cur=10 best=1 T=1.53 elapsed=185s
it=19000 cur=1 best=1 T=1.52 elapsed=185s
it=19200 cur=1 best=1 T=1.52 elapsed=186s
