nohup: ignoring input
n=17 cnt=5000 elapsed=43s
n=17 cnt=10000 elapsed=84s
n=17 cnt=15000 elapsed=134s
n=17 cnt=20000 elapsed=206s
n=17 cnt=25000 elapsed=243s
n=17 cnt=30000 elapsed=326s
n=17 cnt=35000 elapsed=387s
n=17 cnt=40000 elapsed=419s
n=17 cnt=45000 elapsed=451s
n=17 cnt=50000 elapsed=488s
n=17 cnt=55000 elapsed=542s
n=17 cnt=60000 elapsed=628s
n=17 cnt=65000 elapsed=702s
n=17 cnt=70000 elapsed=770s
n=17 cnt=75000 elapsed=861s
n=17 cnt=80000 elapsed=940s
n=17 cnt=85000 elapsed=1014s
n=17 cnt=90000 elapsed=1101s
n=17 cnt=95000 elapsed=1185s
n=17 cnt=100000 elapsed=1259s
n=17 cnt=105000 elapsed=1334s
n=17 cnt=110000 elapsed=1430s
n=17 cnt=115000 elapsed=1503s
n=17 cnt=120000 elapsed=1582s
n=17 cnt=125000 elapsed=1728s
n=17 cnt=130000 elapsed=1760s
n=17 cnt=135000 elapsed=1793s
n=17 cnt=140000 elapsed=1833s
n=17 cnt=145000 elapsed=1871s
n=17 cnt=150000 elapsed=1914s
n=17 cnt=155000 elapsed=1949s
n=17 cnt=160000 elapsed=2000s
n=17 cnt=165000 elapsed=2067s
n=17 cnt=170000 elapsed=2130s
n=17 cnt=175000 elapsed=2187s
n=17 cnt=180000 elapsed=2240s
n=17 cnt=185000 elapsed=2307s
n=17 cnt=190000 elapsed=2411s
n=17 cnt=195000 elapsed=2499s
n=17 cnt=200000 elapsed=2575s
n=17 cnt=205000 elapsed=2617s
n=17 cnt=210000 elapsed=2652s
n=17 cnt=215000 elapsed=2685s
n=17 cnt=220000 elapsed=2718s
n=17 cnt=225000 elapsed=2771s
n=17 cnt=230000 elapsed=2824s
n=17 cnt=235000 elapsed=2889s
n=17 cnt=240000 elapsed=2944s
n=17 cnt=245000 elapsed=2995s
n=17 cnt=250000 elapsed=3045s
n=17 cnt=255000 elapsed=3105s
n=17 cnt=260000 elapsed=3155s
n=17 cnt=265000 elapsed=3218s
n=17 cnt=270000 elapsed=3276s
n=17 cnt=275000 elapsed=3341s
n=17 cnt=280000 elapsed=3424s
n=17 cnt=285000 elapsed=3511s
n=17 cnt=290000 elapsed=3591s
n=17 cnt=295000 elapsed=3753s
n=17 cnt=300000 elapsed=3846s
n=17 cnt=305000 elapsed=3934s
n=17 cnt=310000 elapsed=4011s
n=17 cnt=315000 elapsed=4096s
n=17 cnt=320000 elapsed=4182s
n=17 cnt=325000 elapsed=4225s
n=17 cnt=330000 elapsed=4286s
n=17 cnt=335000 elapsed=4333s
n=17 cnt=340000 elapsed=4386s
n=17 cnt=345000 elapsed=4439s
n=17 cnt=350000 elapsed=4528s
n=17 cnt=355000 elapsed=4662s
n=17 cnt=360000 elapsed=4797s
n=17 cnt=365000 elapsed=4923s
n=17 cnt=370000 elapsed=5086s
n=17 cnt=375000 elapsed=5255s
n=17 cnt=380000 elapsed=5331s
n=17 cnt=385000 elapsed=5378s
n=17 cnt=390000 elapsed=5428s
n=17 cnt=395000 elapsed=5517s
n=17 cnt=400000 elapsed=5600s
n=17 cnt=405000 elapsed=5691s
n=17 cnt=410000 elapsed=5776s
n=17 cnt=415000 elapsed=5866s
n=17 cnt=420000 elapsed=5960s
n=17 cnt=425000 elapsed=6053s
n=17 cnt=430000 elapsed=6150s
n=17 cnt=435000 elapsed=6259s
n=17 cnt=440000 elapsed=6409s
n=17 cnt=445000 elapsed=6530s
n=17 cnt=450000 elapsed=6670s
n=17 cnt=455000 elapsed=6803s
n=17 cnt=460000 elapsed=6930s
n=17 cnt=465000 elapsed=7058s
n=17 cnt=470000 elapsed=7236s
n=17 cnt=475000 elapsed=7482s
n=17 cnt=480000 elapsed=7537s
n=17 cnt=485000 elapsed=7616s
n=17 cnt=490000 elapsed=7745s
n=17 cnt=495000 elapsed=7829s
n=17 cnt=500000 elapsed=7884s
n=17 cnt=505000 elapsed=7932s
n=17 cnt=510000 elapsed=7977s
n=17 cnt=515000 elapsed=8026s
n=17 cnt=520000 elapsed=8098s
n=17 cnt=525000 elapsed=8178s
n=17 cnt=530000 elapsed=8273s
n=17 cnt=535000 elapsed=8363s
n=17 cnt=540000 elapsed=8445s
n=17 cnt=545000 elapsed=8528s
n=17 cnt=550000 elapsed=8608s
n=17 cnt=555000 elapsed=8677s
n=17 cnt=560000 elapsed=8747s
n=17 cnt=565000 elapsed=8817s
n=17 cnt=570000 elapsed=8881s
n=17 cnt=575000 elapsed=8953s
n=17 cnt=580000 elapsed=9041s
n=17 cnt=585000 elapsed=9201s
n=17 cnt=590000 elapsed=9344s
n=17 cnt=595000 elapsed=9474s
n=17 cnt=600000 elapsed=9596s
n=17 cnt=605000 elapsed=9691s
n=17 cnt=610000 elapsed=9809s
n=17 cnt=615000 elapsed=9911s
n=17 cnt=620000 elapsed=10060s
n=17 cnt=625000 elapsed=10183s
n=17 cnt=630000 elapsed=10307s
n=17 cnt=635000 elapsed=10456s
n=17 cnt=640000 elapsed=10538s
DONE n=17 blocks=644737 elapsed=10620s
