start n=10 L=6 vars=960 clauses=5817
it=100 +161cl tot=11482 (0s)
it=200 +83cl tot=20593 (1s)
it=300 +73cl tot=27859 (1s)
it=400 +33cl tot=33181 (2s)
it=500 +45cl tot=38240 (3s)
it=600 +22cl tot=42540 (5s)
it=700 +42cl tot=46303 (8s)
it=800 +13cl tot=49555 (13s)
it=900 +42cl tot=52781 (18s)
it=1000 +14cl tot=55645 (23s)
it=1100 +49cl tot=58290 (30s)
it=1200 +34cl tot=60685 (37s)
it=1300 +21cl tot=63166 (45s)
it=1400 +8cl tot=65395 (54s)
it=1500 +20cl tot=67493 (62s)
it=1600 +36cl tot=69530 (71s)
it=1700 +11cl tot=71373 (84s)
it=1800 +16cl tot=73045 (104s)
it=1900 +12cl tot=74726 (118s)
it=2000 +6cl tot=76385 (133s)
it=2100 +10cl tot=77938 (149s)
it=2200 +4cl tot=79488 (166s)
it=2300 +12cl tot=80999 (182s)
it=2400 +13cl tot=82416 (204s)
it=2500 +5cl tot=83837 (221s)
it=2600 +11cl tot=85141 (247s)
it=2700 +8cl tot=86439 (268s)
it=2800 +15cl tot=87602 (291s)
it=2900 +4cl tot=88775 (316s)
it=3000 +11cl tot=90037 (339s)
it=3100 +12cl tot=91305 (368s)
it=3200 +8cl tot=92442 (393s)
it=3300 +17cl tot=93508 (418s)
it=3400 +14cl tot=94633 (445s)
it=3500 +17cl tot=95794 (473s)
it=3600 +8cl tot=96916 (509s)
it=3700 +10cl tot=97929 (554s)
it=3800 +12cl tot=99029 (585s)
it=3900 +17cl tot=100067 (618s)
it=4000 +8cl tot=101157 (651s)
it=4100 +13cl tot=102186 (683s)
it=4200 +12cl tot=103117 (720s)
it=4300 +18cl tot=104128 (760s)
it=4400 +4cl tot=105096 (796s)
it=4500 +15cl tot=106144 (839s)
it=4600 +5cl tot=107034 (883s)
it=4700 +4cl tot=107947 (917s)
it=4800 +4cl tot=108954 (959s)
it=4900 +4cl tot=109900 (1003s)
it=5000 +9cl tot=110771 (1045s)
it=5100 +6cl tot=111610 (1085s)
it=5200 +4cl tot=112523 (1135s)
it=5300 +4cl tot=113458 (1191s)
it=5400 +10cl tot=114375 (1243s)
it=5500 +7cl tot=115321 (1288s)
it=5600 +15cl tot=116250 (1334s)
it=5700 +4cl tot=117108 (1395s)
it=5800 +13cl tot=117959 (1448s)
it=5900 +5cl tot=118799 (1499s)
it=6000 +7cl tot=119723 (1574s)
it=6100 +9cl tot=120613 (1634s)
it=6200 +7cl tot=121435 (1692s)
it=6300 +7cl tot=122273 (1733s)
it=6400 +6cl tot=123164 (1781s)
it=6500 +7cl tot=123944 (1848s)
it=6600 +10cl tot=124766 (1898s)
it=6700 +6cl tot=125547 (1969s)
it=6800 +6cl tot=126354 (2027s)
it=6900 +4cl tot=127150 (2110s)
it=7000 +8cl tot=127908 (2176s)
it=7100 +8cl tot=128669 (2234s)
it=7200 +7cl tot=129420 (2301s)
it=7300 +7cl tot=130218 (2371s)
it=7400 +6cl tot=130897 (2448s)
it=7500 +13cl tot=131696 (2528s)
it=7600 +6cl tot=132431 (2583s)
it=7700 +6cl tot=133140 (2648s)
it=7800 +7cl tot=133889 (2746s)
it=7900 +4cl tot=134673 (2823s)
it=8000 +11cl tot=135382 (2898s)
it=8100 +11cl tot=136152 (2988s)
it=8200 +10cl tot=136922 (3092s)
it=8300 +6cl tot=137609 (3179s)
it=8400 +4cl tot=138351 (3270s)
it=8500 +15cl tot=139050 (3344s)
it=8600 +6cl tot=139753 (3461s)
