start n=13 L=7 vars=1833 clauses=11634
it=100 +313cl tot=23105 (0s)
it=200 +227cl tot=48140 (1s)
it=300 +214cl tot=68119 (1s)
it=400 +312cl tot=91576 (2s)
it=500 +309cl tot=114346 (2s)
it=600 +240cl tot=137643 (3s)
it=700 +298cl tot=160598 (4s)
it=800 +254cl tot=184559 (4s)
it=900 +192cl tot=207149 (5s)
it=1000 +350cl tot=230565 (6s)
it=1100 +108cl tot=249746 (6s)
it=1200 +93cl tot=270913 (7s)
it=1300 +194cl tot=289578 (8s)
it=1400 +306cl tot=308848 (9s)
it=1500 +115cl tot=329101 (10s)
it=1600 +206cl tot=347619 (10s)
it=1700 +309cl tot=367540 (11s)
it=1800 +139cl tot=385610 (12s)
it=1900 +123cl tot=404173 (14s)
it=2000 +181cl tot=422546 (15s)
it=2100 +194cl tot=442582 (17s)
it=2200 +188cl tot=460528 (18s)
it=2300 +188cl tot=478308 (19s)
it=2400 +328cl tot=497487 (21s)
it=2500 +212cl tot=516619 (23s)
it=2600 +166cl tot=534531 (25s)
it=2700 +168cl tot=552893 (27s)
it=2800 +348cl tot=568859 (28s)
it=2900 +348cl tot=587045 (30s)
it=3000 +381cl tot=605292 (33s)
it=3100 +184cl tot=620891 (35s)
it=3200 +179cl tot=638396 (37s)
it=3300 +29cl tot=654848 (39s)
it=3400 +229cl tot=672258 (42s)
it=3500 +87cl tot=689056 (44s)
it=3600 +193cl tot=703472 (47s)
it=3700 +171cl tot=719807 (49s)
it=3800 +103cl tot=735178 (53s)
it=3900 +182cl tot=750201 (55s)
it=4000 +116cl tot=766478 (58s)
it=4100 +84cl tot=779000 (61s)
it=4200 +82cl tot=794811 (67s)
it=4300 +86cl tot=810056 (70s)
it=4400 +166cl tot=825146 (74s)
it=4500 +195cl tot=838901 (77s)
it=4600 +104cl tot=855061 (81s)
it=4700 +173cl tot=870385 (85s)
it=4800 +87cl tot=885304 (89s)
it=4900 +195cl tot=900398 (94s)
it=5000 +97cl tot=914407 (98s)
it=5100 +149cl tot=929332 (103s)
it=5200 +85cl tot=943400 (107s)
it=5300 +67cl tot=957666 (111s)
it=5400 +151cl tot=971082 (117s)
it=5500 +187cl tot=985521 (122s)
it=5600 +72cl tot=998392 (127s)
it=5700 +52cl tot=1012143 (132s)
it=5800 +155cl tot=1026848 (137s)
it=5900 +78cl tot=1040883 (143s)
it=6000 +72cl tot=1054636 (149s)
it=6100 +50cl tot=1067476 (155s)
it=6200 +134cl tot=1080513 (162s)
it=6300 +182cl tot=1094424 (168s)
it=6400 +164cl tot=1108101 (175s)
it=6500 +81cl tot=1120943 (183s)
it=6600 +133cl tot=1132923 (190s)
it=6700 +187cl tot=1145256 (197s)
it=6800 +89cl tot=1158401 (204s)
it=6900 +194cl tot=1171204 (246s)
it=7000 +117cl tot=1182605 (254s)
it=7100 +50cl tot=1195387 (263s)
it=7200 +102cl tot=1206450 (271s)
it=7300 +157cl tot=1219307 (283s)
it=7400 +109cl tot=1230373 (290s)
it=7500 +196cl tot=1243571 (299s)
it=7600 +95cl tot=1254489 (307s)
it=7700 +182cl tot=1267041 (317s)
it=7800 +173cl tot=1278010 (327s)
it=7900 +140cl tot=1290005 (335s)
it=8000 +77cl tot=1302274 (346s)
it=8100 +60cl tot=1313583 (358s)
it=8200 +140cl tot=1325055 (371s)
it=8300 +98cl tot=1336890 (381s)
it=8400 +78cl tot=1348745 (394s)
it=8500 +82cl tot=1359969 (405s)
it=8600 +116cl tot=1372496 (512s)
it=8700 +87cl tot=1382661 (523s)
it=8800 +114cl tot=1393672 (538s)
it=8900 +214cl tot=1404720 (552s)
it=9000 +32cl tot=1415762 (565s)
it=9100 +132cl tot=1426930 (580s)
it=9200 +31cl tot=1436997 (593s)
it=9300 +85cl tot=1447432 (607s)
it=9400 +104cl tot=1457192 (619s)
it=9500 +97cl tot=1468218 (633s)
it=9600 +125cl tot=1478935 (643s)
it=9700 +159cl tot=1489520 (656s)
it=9800 +87cl tot=1500740 (671s)
it=9900 +111cl tot=1511721 (794s)
it=10000 +107cl tot=1523205 (812s)
it=10100 +165cl tot=1533382 (827s)
