start n=11 L=7 vars=1342 clauses=8418
it=100 +198cl tot=37162 (1s)
it=200 +271cl tot=70516 (2s)
it=300 +83cl tot=95343 (3s)
it=400 +432cl tot=117820 (5s)
it=500 +152cl tot=136783 (8s)
it=600 +238cl tot=151952 (11s)
it=700 +69cl tot=166993 (18s)
it=800 +89cl tot=180090 (31s)
it=900 +127cl tot=193286 (48s)
it=1000 +132cl tot=205741 (67s)
it=1100 +144cl tot=216691 (89s)
it=1200 +43cl tot=227395 (117s)
it=1300 +92cl tot=237890 (147s)
it=1400 +30cl tot=247440 (208s)
it=1500 +63cl tot=255822 (245s)
it=1600 +82cl tot=264588 (295s)
it=1700 +56cl tot=272814 (342s)
it=1800 +129cl tot=280635 (428s)
it=1900 +33cl tot=288659 (504s)
it=2000 +67cl tot=295564 (584s)
it=2100 +64cl tot=302658 (675s)
it=2200 +43cl tot=309273 (759s)
it=2300 +85cl tot=316396 (846s)
it=2400 +67cl tot=322930 (943s)
it=2500 +109cl tot=329243 (1051s)
it=2600 +68cl tot=335661 (1158s)
it=2700 +75cl tot=341620 (1260s)
it=2800 +41cl tot=347541 (1408s)
it=2900 +32cl tot=353350 (1501s)
it=3000 +72cl tot=358798 (1653s)
it=3100 +172cl tot=364757 (1788s)
it=3200 +53cl tot=370182 (1918s)
it=3300 +110cl tot=375927 (2044s)
it=3400 +66cl tot=381401 (2190s)
it=3500 +125cl tot=386488 (2294s)
it=3600 +28cl tot=391526 (2443s)
it=3700 +59cl tot=396279 (2598s)
it=3800 +73cl tot=401070 (2728s)
it=3900 +40cl tot=406144 (2900s)
it=4000 +20cl tot=410937 (3044s)
it=4100 +58cl tot=415554 (3227s)
it=4200 +59cl tot=419921 (3359s)
