[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 70, 'ilp_tested': 4941, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 16400, 'dup': 2, 'tau1': 11365, 'tau2': 4762, 'tau3': 244, 'disconnected': 24, 'tau4': 5} t=9899s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 73, 'ilp_tested': 5004, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 16600, 'dup': 2, 'tau1': 11499, 'tau2': 4822, 'tau3': 250, 'disconnected': 24, 'tau4': 5} t=9999s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 73, 'ilp_tested': 5066, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 16800, 'dup': 2, 'tau1': 11637, 'tau2': 4879, 'tau3': 255, 'disconnected': 24, 'tau4': 5} t=10109s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 74, 'ilp_tested': 5128, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 17000, 'dup': 2, 'tau1': 11773, 'tau2': 4939, 'tau3': 258, 'disconnected': 25, 'tau4': 5} t=10227s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 75, 'ilp_tested': 5187, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 17200, 'dup': 2, 'tau1': 11912, 'tau2': 4994, 'tau3': 263, 'disconnected': 26, 'tau4': 5} t=10370s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 75, 'ilp_tested': 5251, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 17400, 'dup': 2, 'tau1': 12048, 'tau2': 5056, 'tau3': 265, 'disconnected': 26, 'tau4': 5} t=10498s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 76, 'ilp_tested': 5311, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 17600, 'dup': 2, 'tau1': 12187, 'tau2': 5114, 'tau3': 268, 'disconnected': 26, 'tau4': 5} t=10609s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 77, 'ilp_tested': 5371, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 17800, 'dup': 2, 'tau1': 12326, 'tau2': 5173, 'tau3': 270, 'disconnected': 26, 'tau4': 5} t=10721s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 78, 'ilp_tested': 5434, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 18000, 'dup': 2, 'tau1': 12462, 'tau2': 5235, 'tau3': 272, 'disconnected': 26, 'tau4': 5} t=10823s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 79, 'ilp_tested': 5493, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 18200, 'dup': 2, 'tau1': 12601, 'tau2': 5292, 'tau3': 274, 'disconnected': 27, 'tau4': 6} t=10941s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 80, 'ilp_tested': 5550, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 18400, 'dup': 2, 'tau1': 12743, 'tau2': 5344, 'tau3': 280, 'disconnected': 27, 'tau4': 6} t=11056s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 80, 'ilp_tested': 5618, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 18600, 'dup': 2, 'tau1': 12875, 'tau2': 5409, 'tau3': 283, 'disconnected': 27, 'tau4': 6} t=11178s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 81, 'ilp_tested': 5685, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 18800, 'dup': 2, 'tau1': 13006, 'tau2': 5472, 'tau3': 288, 'disconnected': 28, 'tau4': 6} t=11304s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 81, 'ilp_tested': 5742, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19000, 'dup': 2, 'tau1': 13149, 'tau2': 5526, 'tau3': 291, 'disconnected': 28, 'tau4': 6} t=11407s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 82, 'ilp_tested': 5794, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19200, 'dup': 2, 'tau1': 13295, 'tau2': 5575, 'tau3': 295, 'disconnected': 29, 'tau4': 6} t=11521s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 83, 'ilp_tested': 5851, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19400, 'dup': 2, 'tau1': 13437, 'tau2': 5631, 'tau3': 297, 'disconnected': 29, 'tau4': 6} t=11642s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 83, 'ilp_tested': 5903, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19600, 'dup': 2, 'tau1': 13583, 'tau2': 5680, 'tau3': 300, 'disconnected': 31, 'tau4': 6} t=11754s
[ring5 seed=0 ch=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 85, 'ilp_tested': 5954, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19800, 'dup': 2, 'tau1': 13730, 'tau2': 5731, 'tau3': 302, 'disconnected': 31, 'tau4': 6} t=11868s
FINAL [ring5 seed=0 choices=(0, 1, 2)] {'tau0': 0, 'rho_filtered': 86, 'ilp_tested': 6002, 'ilp_timeout': 0, 'FAILURES': 0, 'filter_sanity_ok': 1, 'seen': 19998, 'dup': 2, 'tau1': 13879, 'tau2': 5778, 'tau3': 304, 'disconnected': 31, 'tau4': 6} t=11973s
