[n=13 it=4 t=0s] min-decomp=5 (bound 6) m=54
[n=13 it=200 t=11s] cur=5 best=5 m=50 cache=139
[n=13 it=400 t=22s] cur=5 best=5 m=52 cache=289
[n=13 it=600 t=33s] cur=5 best=5 m=51 cache=428
[n=13 it=800 t=46s] cur=5 best=5 m=43 cache=582
[n=13 it=1200 t=69s] cur=5 best=5 m=48 cache=853
[n=13 it=1400 t=81s] cur=4 best=5 m=43 cache=995
[n=13 it=2000 t=114s] cur=5 best=5 m=50 cache=1403
[n=13 it=2200 t=126s] cur=5 best=5 m=52 cache=1550
[n=13 it=2400 t=139s] cur=4 best=5 m=45 cache=1704
[n=13 it=2600 t=150s] cur=5 best=5 m=50 cache=1835
[n=13 it=3000 t=171s] cur=5 best=5 m=48 cache=2100
[n=13 it=3200 t=185s] cur=4 best=5 m=44 cache=2260
[n=13 it=4000 t=234s] cur=5 best=5 m=47 cache=2794
[n=13 it=4200 t=246s] cur=4 best=5 m=46 cache=2933
[n=13 it=4600 t=267s] cur=5 best=5 m=48 cache=3200
[n=13 it=5000 t=296s] cur=5 best=5 m=50 cache=3463
[n=13 it=5200 t=309s] cur=5 best=5 m=47 cache=3600
[n=13 it=5600 t=331s] cur=5 best=5 m=45 cache=3869
[n=13 it=5800 t=341s] cur=5 best=5 m=48 cache=3997
[n=13 it=6000 t=353s] cur=5 best=5 m=47 cache=4137
[n=13 it=6200 t=363s] cur=5 best=5 m=47 cache=4274
[n=13 it=6600 t=385s] cur=5 best=5 m=49 cache=4566
[n=13 it=6800 t=397s] cur=4 best=5 m=47 cache=4707
[n=13 it=7000 t=417s] cur=5 best=5 m=46 cache=4849
[n=13 it=7200 t=435s] cur=5 best=5 m=50 cache=4993
[n=13 it=7400 t=448s] cur=5 best=5 m=51 cache=5132
[n=13 it=7800 t=474s] cur=5 best=5 m=46 cache=5416
[n=13 it=8000 t=488s] cur=5 best=5 m=50 cache=5574
[n=13 it=8200 t=502s] cur=4 best=5 m=44 cache=5718
[n=13 it=8400 t=515s] cur=5 best=5 m=49 cache=5856
[n=13 it=8800 t=537s] cur=5 best=5 m=50 cache=6111
[n=13 it=9000 t=548s] cur=4 best=5 m=46 cache=6241
[n=13 it=9400 t=574s] cur=5 best=5 m=51 cache=6523
[n=13 it=9800 t=599s] cur=4 best=5 m=44 cache=6793
[n=13 it=10000 t=612s] cur=5 best=5 m=50 cache=6938
[n=13 it=10200 t=625s] cur=5 best=5 m=45 cache=7087
[n=13 it=10400 t=638s] cur=5 best=5 m=53 cache=7231
[n=13 it=10800 t=664s] cur=4 best=5 m=47 cache=7507
[n=13 it=11200 t=689s] cur=4 best=5 m=46 cache=7782
[n=13 it=11400 t=701s] cur=5 best=5 m=47 cache=7917
[n=13 it=11800 t=728s] cur=5 best=5 m=47 cache=8206
[n=13 it=12000 t=740s] cur=5 best=5 m=48 cache=8339
[n=13 it=12200 t=751s] cur=5 best=5 m=49 cache=8478
[n=13 it=12600 t=777s] cur=5 best=5 m=50 cache=8759
[n=13 it=12800 t=790s] cur=4 best=5 m=48 cache=8907
[n=13 it=13000 t=804s] cur=5 best=5 m=50 cache=9051
[n=13 it=13600 t=844s] cur=5 best=5 m=47 cache=9489
[n=13 it=14000 t=870s] cur=5 best=5 m=46 cache=9777
[n=13 it=14200 t=885s] cur=5 best=5 m=46 cache=9919
[n=13 it=14600 t=910s] cur=4 best=5 m=46 cache=10203
[n=13 it=14800 t=923s] cur=5 best=5 m=47 cache=10350
[n=13 it=15000 t=935s] cur=5 best=5 m=45 cache=10481
[n=13 it=15200 t=947s] cur=5 best=5 m=49 cache=10624
[n=13 it=15600 t=973s] cur=5 best=5 m=48 cache=10926
[n=13 it=15800 t=985s] cur=5 best=5 m=49 cache=11058
[n=13 it=16000 t=997s] cur=4 best=5 m=45 cache=11196
[n=13 it=16200 t=1011s] cur=5 best=5 m=47 cache=11345
[n=13 it=16800 t=1049s] cur=5 best=5 m=43 cache=11754
[n=13 it=17000 t=1062s] cur=4 best=5 m=42 cache=11893
[n=13 it=17200 t=1076s] cur=5 best=5 m=47 cache=12038
[n=13 it=17400 t=1088s] cur=4 best=5 m=46 cache=12173
[n=13 it=17600 t=1101s] cur=5 best=5 m=50 cache=12312
[n=13 it=18200 t=1140s] cur=5 best=5 m=48 cache=12732
[n=13 it=18400 t=1152s] cur=5 best=5 m=44 cache=12872
[n=13 it=18800 t=1176s] cur=5 best=5 m=47 cache=13151
[n=13 it=19000 t=1189s] cur=5 best=5 m=50 cache=13297
[n=13 it=19200 t=1202s] cur=5 best=5 m=48 cache=13441
[n=13 it=19400 t=1215s] cur=5 best=5 m=51 cache=13579
[n=13 it=20000 t=1253s] cur=5 best=5 m=51 cache=13991
[n=13 it=20200 t=1265s] cur=4 best=5 m=46 cache=14131
[n=13 it=21000 t=1316s] cur=5 best=5 m=50 cache=14680
