DONE n=15 resmod=['364', '400']: 3392894 graphs, 0 escalated, t=1119s
DONE n=15 resmod=['363', '400']: 3982721 graphs, 0 escalated, t=1225s
DONE n=15 resmod=['365', '400']: 4053729 graphs, 0 escalated, t=1323s
DONE n=15 resmod=['367', '400']: 3090632 graphs, 0 escalated, t=1017s
DONE n=15 resmod=['368', '400']: 3063770 graphs, 0 escalated, t=982s
DONE n=15 resmod=['366', '400']: 3844285 graphs, 0 escalated, t=1258s
DONE n=15 resmod=['369', '400']: 3383372 graphs, 0 escalated, t=1074s
DONE n=15 resmod=['371', '400']: 3374004 graphs, 0 escalated, t=1101s
DONE n=15 resmod=['370', '400']: 3683851 graphs, 0 escalated, t=1222s
DONE n=15 resmod=['372', '400']: 3334914 graphs, 0 escalated, t=1050s
DONE n=15 resmod=['374', '400']: 3200567 graphs, 0 escalated, t=996s
DONE n=15 resmod=['373', '400']: 4308686 graphs, 0 escalated, t=1362s
DONE n=15 resmod=['375', '400']: 3833422 graphs, 0 escalated, t=1198s
DONE n=15 resmod=['376', '400']: 4209958 graphs, 0 escalated, t=1374s
DONE n=15 resmod=['379', '400']: 3506413 graphs, 0 escalated, t=1101s
DONE n=15 resmod=['377', '400']: 4093078 graphs, 0 escalated, t=1277s
DONE n=15 resmod=['378', '400']: 3857574 graphs, 0 escalated, t=1211s
DONE n=15 resmod=['380', '400']: 4046498 graphs, 0 escalated, t=1304s
DONE n=15 resmod=['381', '400']: 3576481 graphs, 0 escalated, t=1141s
DONE n=15 resmod=['383', '400']: 3133902 graphs, 0 escalated, t=1006s
DONE n=15 resmod=['382', '400']: 4083790 graphs, 0 escalated, t=1300s
DONE n=15 resmod=['384', '400']: 3806327 graphs, 0 escalated, t=1185s
DONE n=15 resmod=['385', '400']: 3663802 graphs, 0 escalated, t=1181s
DONE n=15 resmod=['386', '400']: 4703140 graphs, 0 escalated, t=1489s
DONE n=15 resmod=['387', '400']: 4012060 graphs, 0 escalated, t=1266s
DONE n=15 resmod=['389', '400']: 3452681 graphs, 0 escalated, t=1094s
DONE n=15 resmod=['388', '400']: 3818318 graphs, 0 escalated, t=1227s
DONE n=15 resmod=['390', '400']: 3822786 graphs, 0 escalated, t=1204s
DONE n=15 resmod=['392', '400']: 3382494 graphs, 0 escalated, t=1102s
DONE n=15 resmod=['391', '400']: 3644058 graphs, 0 escalated, t=1178s
DONE n=15 resmod=['393', '400']: 3348414 graphs, 0 escalated, t=1090s
DONE n=15 resmod=['395', '400']: 3417188 graphs, 0 escalated, t=1045s
DONE n=15 resmod=['396', '400']: 3746191 graphs, 0 escalated, t=1097s
DONE n=15 resmod=['394', '400']: 3944886 graphs, 0 escalated, t=1176s
DONE n=15 resmod=['397', '400']: 3362113 graphs, 0 escalated, t=959s
DONE n=15 resmod=['399', '400']: 3055324 graphs, 0 escalated, t=826s
DONE n=15 resmod=['398', '400']: 3727723 graphs, 0 escalated, t=983s
