best=25066 it=81557 t=234.7s
best=25062 it=81564 t=234.8s
best=24998 it=81572 t=234.8s
best=24974 it=81574 t=234.8s
best=24966 it=81577 t=234.8s
best=24963 it=81583 t=234.8s
best=24957 it=81627 t=234.9s
best=24932 it=81645 t=234.9s
best=24748 it=81646 t=234.9s
best=24690 it=81659 t=234.9s
best=24187 it=81668 t=234.9s
best=24087 it=81688 t=235.0s
best=24023 it=81744 t=235.1s
best=23973 it=81746 t=235.1s
best=23856 it=81754 t=235.1s
best=23830 it=81852 t=235.3s
best=23706 it=81939 t=235.4s
best=23668 it=81944 t=235.4s
best=23658 it=81950 t=235.4s
best=23623 it=81951 t=235.4s
best=23560 it=81963 t=235.4s
best=23548 it=82044 t=235.6s
best=23528 it=82070 t=235.6s
best=23498 it=82077 t=235.6s
best=23492 it=82097 t=235.7s
best=23324 it=82253 t=235.9s
best=23265 it=82259 t=235.9s
best=23219 it=82281 t=236.0s
best=23213 it=82349 t=236.1s
best=23206 it=99816 t=275.0s
best=23202 it=99819 t=275.0s
best=23197 it=99823 t=275.0s
best=23134 it=99838 t=275.0s
best=23133 it=99842 t=275.1s
best=22960 it=99936 t=275.3s
best=22946 it=99956 t=275.3s
best=22915 it=99960 t=275.3s
best=22900 it=99964 t=275.3s
best=22886 it=99987 t=275.4s
best=22593 it=100013 t=275.4s
best=22589 it=100017 t=275.4s
best=22579 it=100030 t=275.5s
best=22563 it=100181 t=275.8s
best=22499 it=102992 t=282.4s
best=22494 it=102999 t=282.5s
best=22474 it=103024 t=282.5s
best=22430 it=103027 t=282.5s
best=22421 it=103064 t=282.6s
best=22392 it=103078 t=282.6s
best=22377 it=103091 t=282.7s
best=21803 it=104913 t=286.8s
best=21790 it=104967 t=286.8s
best=21766 it=105002 t=286.9s
best=21710 it=105038 t=286.9s
best=21654 it=105055 t=287.0s
best=21510 it=111289 t=298.1s
best=21501 it=111292 t=298.1s
best=21480 it=111301 t=298.1s
best=21390 it=111307 t=298.1s
best=21241 it=111315 t=298.1s
best=21236 it=111319 t=298.1s
best=21230 it=111333 t=298.1s
best=21180 it=111340 t=298.1s
best=21176 it=111343 t=298.1s
best=21168 it=111351 t=298.2s
best=21163 it=111424 t=298.3s
best=21133 it=111427 t=298.3s
best=21087 it=111431 t=298.3s
best=20946 it=111444 t=298.3s
best=20943 it=111462 t=298.3s
best=20817 it=111464 t=298.3s
best=20800 it=111470 t=298.3s
best=20763 it=111485 t=298.4s
best=20761 it=111489 t=298.4s
best=20717 it=111596 t=298.5s
best=20611 it=111599 t=298.5s
best=20601 it=111600 t=298.5s
best=20597 it=111641 t=298.6s
best=20596 it=111649 t=298.6s
best=20512 it=112516 t=300.1s
best=20440 it=112537 t=300.1s
best=20434 it=112576 t=300.1s
best=20401 it=112583 t=300.2s
best=20396 it=112602 t=300.2s
best=20369 it=112734 t=300.4s
best=20319 it=112760 t=300.5s
best=20315 it=112769 t=300.5s
best=20310 it=201810 t=538.0s
best=20295 it=513817 t=1372.4s
best=20276 it=513887 t=1372.6s
best=20269 it=513902 t=1372.6s
best=20267 it=513939 t=1372.6s
best=20233 it=514064 t=1372.9s
best=20230 it=514102 t=1372.9s
best=20171 it=515272 t=1375.1s
best=20162 it=515274 t=1375.1s
best=20148 it=515277 t=1375.1s
best=20110 it=515450 t=1375.4s
best=20020 it=515471 t=1375.4s
best=20001 it=515496 t=1375.5s
best=19975 it=515500 t=1375.5s
best=19743 it=515519 t=1375.5s
