best=204880 it=10 t=0.1s
best=203101 it=17591 t=92.9s
best=202861 it=17597 t=92.9s
best=198383 it=17598 t=92.9s
best=198317 it=17602 t=92.9s
best=198191 it=17623 t=93.0s
best=197771 it=17625 t=93.0s
best=197715 it=17635 t=93.1s
best=197711 it=17636 t=93.1s
best=197651 it=17642 t=93.1s
best=196008 it=17897 t=94.2s
best=195736 it=17909 t=94.3s
best=195733 it=17913 t=94.3s
best=195517 it=17921 t=94.3s
best=195405 it=17945 t=94.5s
best=195248 it=17950 t=94.5s
best=194998 it=17953 t=94.5s
best=194724 it=17963 t=94.5s
best=191278 it=18111 t=95.2s
best=191262 it=18117 t=95.3s
best=191208 it=18122 t=95.3s
best=191197 it=18142 t=95.4s
best=190527 it=18147 t=95.4s
best=187597 it=19110 t=99.7s
best=187531 it=19118 t=99.7s
best=187528 it=19144 t=99.8s
best=187522 it=19160 t=99.8s
best=187458 it=19168 t=99.9s
best=186672 it=19188 t=99.9s
best=186362 it=19192 t=100.0s
best=186338 it=19197 t=100.0s
best=186264 it=19208 t=100.0s
best=186209 it=19210 t=100.0s
best=186092 it=19218 t=100.0s
best=186082 it=19219 t=100.0s
best=185993 it=19224 t=100.1s
best=185613 it=19544 t=101.4s
best=185599 it=19558 t=101.5s
best=185579 it=19564 t=101.5s
best=185272 it=19600 t=101.7s
best=184207 it=19624 t=101.8s
best=182753 it=19632 t=101.8s
best=182752 it=19633 t=101.8s
best=182731 it=19644 t=101.8s
best=182667 it=19648 t=101.8s
best=182332 it=19719 t=102.1s
best=181420 it=19728 t=102.1s
best=181018 it=19731 t=102.1s
best=181004 it=19763 t=102.2s
best=180998 it=19775 t=102.3s
best=180920 it=19794 t=102.3s
best=179494 it=19833 t=102.5s
best=178799 it=30070 t=157.5s
best=178788 it=30072 t=157.5s
best=178770 it=30078 t=157.5s
best=178610 it=30082 t=157.6s
best=178571 it=30088 t=157.6s
best=178385 it=30090 t=157.6s
best=177954 it=30091 t=157.6s
best=177308 it=30095 t=157.6s
best=177300 it=30103 t=157.6s
best=177038 it=30397 t=158.7s
best=176915 it=30408 t=158.7s
best=176338 it=30413 t=158.8s
best=176152 it=30417 t=158.8s
best=175268 it=30435 t=158.8s
best=175231 it=30436 t=158.8s
best=175197 it=30466 t=159.0s
best=175012 it=30493 t=159.0s
best=174985 it=30498 t=159.1s
best=174829 it=30503 t=159.1s
best=174710 it=30529 t=159.2s
best=174677 it=30552 t=159.2s
best=174647 it=30558 t=159.3s
best=174605 it=30562 t=159.3s
best=174423 it=30565 t=159.3s
best=174353 it=30575 t=159.3s
best=174350 it=30583 t=159.3s
best=174317 it=30589 t=159.4s
best=174309 it=30592 t=159.4s
best=174266 it=30633 t=159.6s
best=174222 it=30636 t=159.6s
best=174000 it=30674 t=159.8s
best=173994 it=30684 t=159.8s
best=173858 it=30698 t=159.9s
best=173274 it=30739 t=160.1s
best=173259 it=30741 t=160.1s
best=172779 it=30743 t=160.1s
best=166286 it=30784 t=160.2s
best=164736 it=30789 t=160.2s
best=164730 it=30792 t=160.3s
best=164593 it=30798 t=160.3s
best=164425 it=30814 t=160.4s
best=163969 it=30815 t=160.4s
best=163967 it=30816 t=160.4s
best=163851 it=30818 t=160.4s
best=163501 it=30822 t=160.4s
best=163498 it=30823 t=160.5s
best=163068 it=30830 t=160.5s
best=163038 it=30838 t=160.5s
best=162826 it=30841 t=160.5s
best=162821 it=30843 t=160.5s
best=162525 it=30856 t=160.6s
best=162457 it=30867 t=160.6s
kick energy=179340 t=461.0s
best=162450 it=78163 t=468.4s
best=162418 it=78169 t=468.5s
best=162378 it=78177 t=468.5s
best=162298 it=78194 t=468.5s
best=162117 it=78195 t=468.5s
best=161784 it=78199 t=468.6s
best=161689 it=78206 t=468.6s
best=161623 it=78213 t=468.6s
best=161599 it=78218 t=468.6s
best=161529 it=78234 t=468.7s
best=161326 it=78241 t=468.7s
best=161325 it=78244 t=468.7s
best=161209 it=78270 t=468.8s
best=161054 it=78288 t=468.9s
best=160856 it=78306 t=468.9s
best=160775 it=78310 t=468.9s
best=160739 it=78314 t=469.0s
best=160706 it=78342 t=469.0s
best=160678 it=78353 t=469.1s
best=160657 it=78372 t=469.1s
best=160497 it=78376 t=469.1s
best=160411 it=78380 t=469.1s
best=159708 it=78387 t=469.2s
best=159496 it=78396 t=469.2s
best=159236 it=78412 t=469.2s
best=159226 it=78420 t=469.3s
best=159224 it=78421 t=469.3s
best=159154 it=78427 t=469.3s
