best=23885 it=20 t=0.0s
best=23882 it=117 t=0.2s
best=23870 it=322 t=0.5s
best=23858 it=417 t=0.7s
best=23840 it=420 t=0.7s
best=23809 it=427 t=0.7s
best=23802 it=432 t=0.7s
best=23787 it=441 t=0.7s
best=23571 it=5190 t=13.0s
best=23551 it=5194 t=13.0s
best=23545 it=5350 t=13.5s
best=23491 it=5352 t=13.5s
best=23488 it=5360 t=13.5s
best=23396 it=5403 t=13.6s
best=23104 it=6175 t=16.0s
best=22637 it=6257 t=16.2s
best=22547 it=6996 t=18.4s
best=22432 it=7139 t=18.8s
best=22393 it=7172 t=18.9s
best=22316 it=7179 t=18.9s
best=21491 it=7193 t=19.0s
best=21483 it=23019 t=89.8s
best=21185 it=23024 t=89.8s
best=21168 it=23041 t=89.8s
best=21134 it=23042 t=89.8s
best=21126 it=23048 t=89.8s
best=21062 it=23068 t=89.9s
best=21053 it=23123 t=90.0s
best=20974 it=23132 t=90.0s
best=20969 it=23145 t=90.1s
best=20960 it=23156 t=90.1s
best=20747 it=23539 t=91.0s
best=20705 it=23543 t=91.0s
best=20703 it=23557 t=91.1s
best=20533 it=23561 t=91.1s
best=20529 it=23564 t=91.1s
best=20513 it=23567 t=91.1s
best=20511 it=23570 t=91.1s
best=20370 it=23955 t=92.0s
best=20178 it=23962 t=92.0s
best=20162 it=24026 t=92.2s
best=20161 it=24033 t=92.2s
best=20093 it=24064 t=92.2s
best=20008 it=24163 t=92.5s
best=20005 it=24181 t=92.5s
