best=540 it=16 t=0.0s
best=524 it=1670 t=0.8s
best=523 it=2161 t=1.0s
best=465 it=2175 t=1.0s
best=455 it=2187 t=1.0s
best=443 it=2200 t=1.0s
best=442 it=2232 t=1.0s
best=427 it=2385 t=1.0s
best=424 it=2389 t=1.0s
best=406 it=2394 t=1.0s
best=401 it=2447 t=1.0s
best=399 it=2485 t=1.0s
best=396 it=2584 t=1.1s
best=389 it=2616 t=1.1s
best=361 it=2675 t=1.1s
best=350 it=155245 t=92.7s
best=349 it=155350 t=92.8s
best=340 it=155358 t=92.8s
best=336 it=155370 t=92.8s
best=321 it=155437 t=92.8s
best=286 it=189046 t=109.0s
best=267 it=189158 t=109.0s
best=261 it=189159 t=109.0s
best=235 it=189160 t=109.0s
best=227 it=189165 t=109.0s
best=224 it=189179 t=109.0s
best=219 it=189193 t=109.0s
best=183 it=189286 t=109.1s
best=154 it=189342 t=109.1s
best=140 it=189382 t=109.1s
best=133 it=189388 t=109.1s
best=124 it=189396 t=109.1s
best=101 it=189439 t=109.1s
best=92 it=189449 t=109.1s
best=87 it=189450 t=109.1s
best=86 it=189454 t=109.1s
best=70 it=189820 t=109.2s
best=54 it=189886 t=109.2s
best=53 it=190102 t=109.3s
best=50 it=190112 t=109.3s
best=46 it=190119 t=109.3s
best=34 it=3290453 t=2124.9s
best=33 it=3290459 t=2124.9s
best=32 it=3290646 t=2124.9s
best=26 it=3290686 t=2124.9s
best=23 it=3290705 t=2124.9s
best=22 it=3293880 t=2125.8s
best=18 it=3293886 t=2125.8s
best=15 it=3293893 t=2125.8s
best=14 it=3293917 t=2125.8s
best=13 it=3293924 t=2125.8s
best=11 it=3293964 t=2125.8s
best=7 it=3293976 t=2125.8s
best=6 it=3293988 t=2125.8s
best=5 it=3294004 t=2125.8s
best=4 it=3294015 t=2125.8s
