wide 7-part tails with parts<=34: 17911840 (3239.2s)
  500000/17911840 tails, 500000 wides checked, bad=[] (4277.2s)
  1000000/17911840 tails, 1000000 wides checked, bad=[] (5292.2s)
  1500000/17911840 tails, 1500000 wides checked, bad=[] (5496.5s)
  2000000/17911840 tails, 2000000 wides checked, bad=[] (5698.7s)
  2500000/17911840 tails, 2500000 wides checked, bad=[] (5898.3s)
  3000000/17911840 tails, 3000000 wides checked, bad=[] (6098.6s)
  3500000/17911840 tails, 3827395 wides checked, bad=[] (6976.2s)
  4000000/17911840 tails, 4827395 wides checked, bad=[] (8057.8s)
  4500000/17911840 tails, 5827395 wides checked, bad=[] (8295.3s)
  5000000/17911840 tails, 6827395 wides checked, bad=[] (8544.7s)
  5500000/17911840 tails, 7827395 wides checked, bad=[] (8789.6s)
  6000000/17911840 tails, 8975061 wides checked, bad=[] (9413.6s)
  6500000/17911840 tails, 10475061 wides checked, bad=[] (10371.4s)
  7000000/17911840 tails, 11975061 wides checked, bad=[] (10666.7s)
  7500000/17911840 tails, 13475061 wides checked, bad=[] (10925.2s)
  8000000/17911840 tails, 14975061 wides checked, bad=[] (11179.5s)
