[seen=466291 cand=500] {'OK': 500, 'CE': 0} 77s
[seen=1100569 cand=1000] {'OK': 1000, 'CE': 0} 145s
[seen=2130464 cand=1500] {'OK': 1500, 'CE': 0} 221s
[seen=3385410 cand=2000] {'OK': 2000, 'CE': 0} 293s
[seen=4618082 cand=2500] {'OK': 2500, 'CE': 0} 369s
[seen=5857224 cand=3000] {'OK': 3000, 'CE': 0} 450s
[seen=6941923 cand=3500] {'OK': 3500, 'CE': 0} 539s
[seen=8208479 cand=4000] {'OK': 4000, 'CE': 0} 612s
[seen=9570832 cand=4500] {'OK': 4500, 'CE': 0} 693s
[seen=10803121 cand=5000] {'OK': 5000, 'CE': 0} 778s
[seen=12280761 cand=5500] {'OK': 5500, 'CE': 0} 867s
[seen=13555695 cand=6000] {'OK': 6000, 'CE': 0} 942s
[seen=14879348 cand=6500] {'OK': 6500, 'CE': 0} 1022s
[seen=16451915 cand=7000] {'OK': 7000, 'CE': 0} 1110s
[seen=17659562 cand=7500] {'OK': 7500, 'CE': 0} 1201s
[seen=18990822 cand=8000] {'OK': 8000, 'CE': 0} 1289s
[seen=20486536 cand=8500] {'OK': 8500, 'CE': 0} 1380s
[seen=21790523 cand=9000] {'OK': 9000, 'CE': 0} 1455s
[seen=23197588 cand=9500] {'OK': 9500, 'CE': 0} 1551s
[seen=24706049 cand=10000] {'OK': 10000, 'CE': 0} 1637s
[seen=27228416 cand=10500] {'OK': 10500, 'CE': 0} 1742s
[seen=28907467 cand=11000] {'OK': 11000, 'CE': 0} 1833s
[seen=30275898 cand=11500] {'OK': 11500, 'CE': 0} 1919s
[seen=31107894 cand=12000] {'OK': 12000, 'CE': 0} 2010s
[seen=32572313 cand=12500] {'OK': 12500, 'CE': 0} 2106s
[seen=34047220 cand=13000] {'OK': 13000, 'CE': 0} 2198s
[seen=35890011 cand=13500] {'OK': 13500, 'CE': 0} 2301s
[seen=37667293 cand=14000] {'OK': 14000, 'CE': 0} 2399s
[seen=39097153 cand=14500] {'OK': 14500, 'CE': 0} 2516s
[seen=40375061 cand=15000] {'OK': 15000, 'CE': 0} 2619s
[seen=41887074 cand=15500] {'OK': 15500, 'CE': 0} 2728s
[seen=43622725 cand=16000] {'OK': 16000, 'CE': 0} 2827s
[seen=45555529 cand=16500] {'OK': 16500, 'CE': 0} 2935s
[seen=47154546 cand=17000] {'OK': 17000, 'CE': 0} 3042s
[seen=48629096 cand=17500] {'OK': 17500, 'CE': 0} 3153s
[seen=50817791 cand=18000] {'OK': 18000, 'CE': 0} 3278s
[seen=52422491 cand=18500] {'OK': 18500, 'CE': 0} 3383s
[seen=54280753 cand=19000] {'OK': 19000, 'CE': 0} 3496s
[seen=56280074 cand=19500] {'OK': 19500, 'CE': 0} 3616s
[seen=58078406 cand=20000] {'OK': 20000, 'CE': 0} 3733s
[seen=59378730 cand=20500] {'OK': 20500, 'CE': 0} 3835s
[seen=60618626 cand=21000] {'OK': 21000, 'CE': 0} 3934s
[seen=62075734 cand=21500] {'OK': 21500, 'CE': 0} 4036s
[seen=63370840 cand=22000] {'OK': 22000, 'CE': 0} 4137s
[seen=66003131 cand=22500] {'OK': 22500, 'CE': 0} 4260s
[seen=67541667 cand=23000] {'OK': 23000, 'CE': 0} 4384s
[seen=69002919 cand=23500] {'OK': 23500, 'CE': 0} 4495s
[seen=70501466 cand=24000] {'OK': 24000, 'CE': 0} 4610s
[seen=71598363 cand=24500] {'OK': 24500, 'CE': 0} 4723s
[seen=72545665 cand=25000] {'OK': 25000, 'CE': 0} 4833s
[seen=72742826 cand=25500] {'OK': 25500, 'CE': 0} 4929s
[seen=74234505 cand=26000] {'OK': 26000, 'CE': 0} 5033s
[seen=76095899 cand=26500] {'OK': 26500, 'CE': 0} 5147s
[seen=76838838 cand=27000] {'OK': 27000, 'CE': 0} 5292s
[seen=77474153 cand=27500] {'OK': 27500, 'CE': 0} 5391s
[seen=78443028 cand=28000] {'OK': 28000, 'CE': 0} 5496s
DONE band n=13 maxE=20 shard=6/8 seen=78987643 cand=28424 {'OK': 28424, 'CE': 0} time=5581s
