n=14: 4637 dense candidates
[100/4637] {'OK': 0, 'TIGHT': 100, 'CE': 0} 133s
[200/4637] {'OK': 0, 'TIGHT': 200, 'CE': 0} 231s
[300/4637] {'OK': 0, 'TIGHT': 300, 'CE': 0} 334s
[400/4637] {'OK': 0, 'TIGHT': 400, 'CE': 0} 427s
[500/4637] {'OK': 0, 'TIGHT': 500, 'CE': 0} 511s
[600/4637] {'OK': 0, 'TIGHT': 600, 'CE': 0} 585s
[700/4637] {'OK': 0, 'TIGHT': 700, 'CE': 0} 651s
[800/4637] {'OK': 0, 'TIGHT': 800, 'CE': 0} 713s
[900/4637] {'OK': 0, 'TIGHT': 900, 'CE': 0} 776s
[1000/4637] {'OK': 0, 'TIGHT': 1000, 'CE': 0} 839s
[1100/4637] {'OK': 0, 'TIGHT': 1100, 'CE': 0} 896s
[1200/4637] {'OK': 9, 'TIGHT': 1191, 'CE': 0} 952s
[1300/4637] {'OK': 14, 'TIGHT': 1286, 'CE': 0} 1030s
[1400/4637] {'OK': 14, 'TIGHT': 1386, 'CE': 0} 1123s
[1500/4637] {'OK': 14, 'TIGHT': 1486, 'CE': 0} 1204s
[1600/4637] {'OK': 14, 'TIGHT': 1586, 'CE': 0} 1279s
[1700/4637] {'OK': 14, 'TIGHT': 1686, 'CE': 0} 1355s
[1800/4637] {'OK': 14, 'TIGHT': 1786, 'CE': 0} 1423s
[1900/4637] {'OK': 14, 'TIGHT': 1886, 'CE': 0} 1491s
[2000/4637] {'OK': 14, 'TIGHT': 1986, 'CE': 0} 1558s
[2100/4637] {'OK': 14, 'TIGHT': 2086, 'CE': 0} 1629s
[2200/4637] {'OK': 14, 'TIGHT': 2186, 'CE': 0} 1699s
[2300/4637] {'OK': 14, 'TIGHT': 2286, 'CE': 0} 1767s
[2400/4637] {'OK': 14, 'TIGHT': 2386, 'CE': 0} 1837s
[2500/4637] {'OK': 14, 'TIGHT': 2486, 'CE': 0} 1897s
[2600/4637] {'OK': 14, 'TIGHT': 2586, 'CE': 0} 1952s
[2700/4637] {'OK': 14, 'TIGHT': 2686, 'CE': 0} 2008s
[2800/4637] {'OK': 14, 'TIGHT': 2786, 'CE': 0} 2073s
[2900/4637] {'OK': 14, 'TIGHT': 2886, 'CE': 0} 2143s
[3000/4637] {'OK': 14, 'TIGHT': 2986, 'CE': 0} 2200s
[3100/4637] {'OK': 14, 'TIGHT': 3086, 'CE': 0} 2258s
[3200/4637] {'OK': 14, 'TIGHT': 3186, 'CE': 0} 2317s
[3300/4637] {'OK': 32, 'TIGHT': 3268, 'CE': 0} 2373s
[3400/4637] {'OK': 32, 'TIGHT': 3368, 'CE': 0} 2427s
[3500/4637] {'OK': 95, 'TIGHT': 3405, 'CE': 0} 2479s
[3600/4637] {'OK': 195, 'TIGHT': 3405, 'CE': 0} 2532s
[3700/4637] {'OK': 230, 'TIGHT': 3470, 'CE': 0} 2592s
[3800/4637] {'OK': 230, 'TIGHT': 3570, 'CE': 0} 2656s
[3900/4637] {'OK': 230, 'TIGHT': 3670, 'CE': 0} 2718s
[4000/4637] {'OK': 230, 'TIGHT': 3770, 'CE': 0} 2775s
[4100/4637] {'OK': 230, 'TIGHT': 3870, 'CE': 0} 2828s
[4200/4637] {'OK': 230, 'TIGHT': 3970, 'CE': 0} 2875s
[4300/4637] {'OK': 230, 'TIGHT': 4070, 'CE': 0} 2921s
[4400/4637] {'OK': 310, 'TIGHT': 4090, 'CE': 0} 2962s
[4500/4637] {'OK': 410, 'TIGHT': 4090, 'CE': 0} 3000s
[4600/4637] {'OK': 508, 'TIGHT': 4092, 'CE': 0} 3038s
DONE dense n=14 {'OK': 540, 'TIGHT': 4097, 'CE': 0} total=3052s
