[seen=1194530 cand=500] {'OK': 500, 'CE': 0} 350s
[seen=2826572 cand=1000] {'OK': 1000, 'CE': 0} 708s
[seen=4574050 cand=1500] {'OK': 1500, 'CE': 0} 1114s
[seen=5948499 cand=2000] {'OK': 2000, 'CE': 0} 1609s
[seen=7784011 cand=2500] {'OK': 2500, 'CE': 0} 2013s
[seen=9831797 cand=3000] {'OK': 3000, 'CE': 0} 2347s
[seen=12037364 cand=3500] {'OK': 3500, 'CE': 0} 2670s
[seen=13947136 cand=4000] {'OK': 4000, 'CE': 0} 3004s
[seen=15506070 cand=4500] {'OK': 4500, 'CE': 0} 3339s
[seen=17191536 cand=5000] {'OK': 5000, 'CE': 0} 3704s
[seen=19851705 cand=5500] {'OK': 5500, 'CE': 0} 4060s
[seen=22317999 cand=6000] {'OK': 6000, 'CE': 0} 4379s
[seen=24284764 cand=6500] {'OK': 6500, 'CE': 0} 4705s
[seen=26951629 cand=7000] {'OK': 7000, 'CE': 0} 5045s
[seen=28628835 cand=7500] {'OK': 7500, 'CE': 0} 5351s
[seen=30191897 cand=8000] {'OK': 8000, 'CE': 0} 5685s
[seen=31229857 cand=8500] {'OK': 8500, 'CE': 0} 5975s
DONE band n=15 maxE=18 shard=4/8 seen=32921800 cand=8898 {'OK': 8898, 'CE': 0} time=6163s
