n=16: 2854 dense candidates (shard 5/6)
[100/2854] {'OK': 0, 'TIGHT': 100, 'CE': 0} 642s
[200/2854] {'OK': 0, 'TIGHT': 200, 'CE': 0} 930s
[300/2854] {'OK': 0, 'TIGHT': 300, 'CE': 0} 1208s
[400/2854] {'OK': 0, 'TIGHT': 400, 'CE': 0} 1482s
[500/2854] {'OK': 0, 'TIGHT': 500, 'CE': 0} 1705s
[600/2854] {'OK': 0, 'TIGHT': 600, 'CE': 0} 1929s
[700/2854] {'OK': 0, 'TIGHT': 700, 'CE': 0} 2153s
[800/2854] {'OK': 0, 'TIGHT': 800, 'CE': 0} 2388s
[900/2854] {'OK': 0, 'TIGHT': 900, 'CE': 0} 2599s
[1000/2854] {'OK': 0, 'TIGHT': 1000, 'CE': 0} 2835s
[1100/2854] {'OK': 0, 'TIGHT': 1100, 'CE': 0} 3085s
[1200/2854] {'OK': 0, 'TIGHT': 1200, 'CE': 0} 3344s
[1300/2854] {'OK': 0, 'TIGHT': 1300, 'CE': 0} 3572s
[1400/2854] {'OK': 0, 'TIGHT': 1400, 'CE': 0} 3806s
[1500/2854] {'OK': 0, 'TIGHT': 1500, 'CE': 0} 4068s
[1600/2854] {'OK': 0, 'TIGHT': 1600, 'CE': 0} 4297s
[1700/2854] {'OK': 0, 'TIGHT': 1700, 'CE': 0} 4517s
[1800/2854] {'OK': 0, 'TIGHT': 1800, 'CE': 0} 4693s
[1900/2854] {'OK': 0, 'TIGHT': 1900, 'CE': 0} 4849s
[2000/2854] {'OK': 0, 'TIGHT': 2000, 'CE': 0} 5010s
[2100/2854] {'OK': 0, 'TIGHT': 2100, 'CE': 0} 5169s
[2200/2854] {'OK': 0, 'TIGHT': 2200, 'CE': 0} 5370s
[2300/2854] {'OK': 0, 'TIGHT': 2300, 'CE': 0} 5705s
[2400/2854] {'OK': 0, 'TIGHT': 2400, 'CE': 0} 6024s
[2500/2854] {'OK': 0, 'TIGHT': 2500, 'CE': 0} 6265s
[2600/2854] {'OK': 0, 'TIGHT': 2600, 'CE': 0} 6431s
[2700/2854] {'OK': 0, 'TIGHT': 2700, 'CE': 0} 6599s
[2800/2854] {'OK': 0, 'TIGHT': 2800, 'CE': 0} 6759s
DONE dense n=16 {'OK': 0, 'TIGHT': 2854, 'CE': 0} total=6844s
