[seen=500 cand=500] {'OK': 500, 'CE': 0} 115s
[seen=1000 cand=1000] {'OK': 1000, 'CE': 0} 251s
[seen=1500 cand=1500] {'OK': 1500, 'CE': 0} 363s
[seen=2000 cand=2000] {'OK': 2000, 'CE': 0} 488s
[seen=2500 cand=2500] {'OK': 2500, 'CE': 0} 641s
[seen=3000 cand=3000] {'OK': 3000, 'CE': 0} 744s
[seen=3500 cand=3500] {'OK': 3500, 'CE': 0} 868s
[seen=4000 cand=4000] {'OK': 4000, 'CE': 0} 985s
[seen=4500 cand=4500] {'OK': 4500, 'CE': 0} 1087s
[seen=5000 cand=5000] {'OK': 5000, 'CE': 0} 1190s
[seen=5500 cand=5500] {'OK': 5500, 'CE': 0} 1292s
[seen=6000 cand=6000] {'OK': 6000, 'CE': 0} 1395s
[seen=6500 cand=6500] {'OK': 6500, 'CE': 0} 1500s
[seen=7000 cand=7000] {'OK': 7000, 'CE': 0} 1613s
[seen=7500 cand=7500] {'OK': 7500, 'CE': 0} 1722s
[seen=8000 cand=8000] {'OK': 8000, 'CE': 0} 1828s
[seen=8500 cand=8500] {'OK': 8500, 'CE': 0} 1934s
[seen=9000 cand=9000] {'OK': 9000, 'CE': 0} 2040s
[seen=9500 cand=9500] {'OK': 9500, 'CE': 0} 2144s
[seen=10000 cand=10000] {'OK': 10000, 'CE': 0} 2246s
[seen=10500 cand=10500] {'OK': 10500, 'CE': 0} 2343s
[seen=11000 cand=11000] {'OK': 11000, 'CE': 0} 2442s
[seen=11500 cand=11500] {'OK': 11500, 'CE': 0} 2542s
[seen=12000 cand=12000] {'OK': 12000, 'CE': 0} 2639s
[seen=12500 cand=12500] {'OK': 12500, 'CE': 0} 2740s
[seen=13000 cand=13000] {'OK': 13000, 'CE': 0} 2840s
[seen=13500 cand=13500] {'OK': 13500, 'CE': 0} 2953s
[seen=14000 cand=14000] {'OK': 14000, 'CE': 0} 3077s
[seen=14500 cand=14500] {'OK': 14500, 'CE': 0} 3211s
[seen=15000 cand=15000] {'OK': 15000, 'CE': 0} 3313s
[seen=15500 cand=15500] {'OK': 15500, 'CE': 0} 3412s
