[seen=500 cand=500] {'OK': 500, 'CE': 0} 116s
[seen=1000 cand=1000] {'OK': 1000, 'CE': 0} 244s
[seen=1500 cand=1500] {'OK': 1500, 'CE': 0} 358s
[seen=2000 cand=2000] {'OK': 2000, 'CE': 0} 459s
[seen=2500 cand=2500] {'OK': 2500, 'CE': 0} 624s
[seen=3000 cand=3000] {'OK': 3000, 'CE': 0} 761s
[seen=3500 cand=3500] {'OK': 3500, 'CE': 0} 901s
[seen=4000 cand=4000] {'OK': 4000, 'CE': 0} 1021s
[seen=4500 cand=4500] {'OK': 4500, 'CE': 0} 1112s
[seen=5000 cand=5000] {'OK': 5000, 'CE': 0} 1208s
[seen=5500 cand=5500] {'OK': 5500, 'CE': 0} 1308s
[seen=6000 cand=6000] {'OK': 6000, 'CE': 0} 1412s
[seen=6500 cand=6500] {'OK': 6500, 'CE': 0} 1517s
[seen=7000 cand=7000] {'OK': 7000, 'CE': 0} 1628s
[seen=7500 cand=7500] {'OK': 7500, 'CE': 0} 1734s
[seen=8000 cand=8000] {'OK': 8000, 'CE': 0} 1843s
[seen=8500 cand=8500] {'OK': 8500, 'CE': 0} 1946s
[seen=9000 cand=9000] {'OK': 9000, 'CE': 0} 2051s
[seen=9500 cand=9500] {'OK': 9500, 'CE': 0} 2156s
[seen=10000 cand=10000] {'OK': 10000, 'CE': 0} 2268s
[seen=10500 cand=10500] {'OK': 10500, 'CE': 0} 2378s
[seen=11000 cand=11000] {'OK': 11000, 'CE': 0} 2490s
[seen=11500 cand=11500] {'OK': 11500, 'CE': 0} 2598s
[seen=12000 cand=12000] {'OK': 12000, 'CE': 0} 2709s
[seen=12500 cand=12500] {'OK': 12500, 'CE': 0} 2821s
[seen=13000 cand=13000] {'OK': 13000, 'CE': 0} 2931s
[seen=13500 cand=13500] {'OK': 13500, 'CE': 0} 3044s
[seen=14000 cand=14000] {'OK': 14000, 'CE': 0} 3238s
[seen=14500 cand=14500] {'OK': 14500, 'CE': 0} 3396s
