[seen=1233210 cand=500] {'OK': 500, 'CE': 0} 346s
[seen=2621241 cand=1000] {'OK': 1000, 'CE': 0} 690s
[seen=4244340 cand=1500] {'OK': 1500, 'CE': 0} 1035s
[seen=6117547 cand=2000] {'OK': 2000, 'CE': 0} 1518s
[seen=8202357 cand=2500] {'OK': 2500, 'CE': 0} 1936s
[seen=10488741 cand=3000] {'OK': 3000, 'CE': 0} 2275s
[seen=13865659 cand=3500] {'OK': 3500, 'CE': 0} 2608s
[seen=16337171 cand=4000] {'OK': 4000, 'CE': 0} 2935s
[seen=21910928 cand=4500] {'OK': 4500, 'CE': 0} 3324s
[seen=24445267 cand=5000] {'OK': 5000, 'CE': 0} 3835s
[seen=26360219 cand=5500] {'OK': 5500, 'CE': 0} 4240s
[seen=28455236 cand=6000] {'OK': 6000, 'CE': 0} 4592s
[seen=29499137 cand=6500] {'OK': 6500, 'CE': 0} 4914s
[seen=34078503 cand=7000] {'OK': 7000, 'CE': 0} 5261s
[seen=38227331 cand=7500] {'OK': 7500, 'CE': 0} 5625s
DONE band n=15 maxE=18 shard=2/8 seen=39075810 cand=7687 {'OK': 7687, 'CE': 0} time=5744s
