[seen=1758479 cand=500] {'OK': 500, 'CE': 0} 315s
[seen=3971735 cand=1000] {'OK': 1000, 'CE': 0} 611s
[seen=5720684 cand=1500] {'OK': 1500, 'CE': 0} 931s
[seen=8915254 cand=2000] {'OK': 2000, 'CE': 0} 1242s
[seen=11588857 cand=2500] {'OK': 2500, 'CE': 0} 1577s
[seen=14432718 cand=3000] {'OK': 3000, 'CE': 0} 1922s
[seen=17790241 cand=3500] {'OK': 3500, 'CE': 0} 2397s
[seen=20911222 cand=4000] {'OK': 4000, 'CE': 0} 2916s
[seen=24407989 cand=4500] {'OK': 4500, 'CE': 0} 3453s
DONE band n=15 maxE=18 shard=6/8 seen=28292793 cand=4960 {'OK': 4960, 'CE': 0} time=3868s
