[seen=274079 cand=500] {'OK': 500, 'CE': 0} 656s
[seen=565252 cand=1000] {'OK': 1000, 'CE': 0} 1269s
[seen=1120879 cand=1500] {'OK': 1500, 'CE': 0} 1942s
[seen=1891756 cand=2000] {'OK': 2000, 'CE': 0} 2639s
[seen=2444704 cand=2500] {'OK': 2500, 'CE': 0} 3237s
[seen=3232034 cand=3000] {'OK': 3000, 'CE': 0} 4121s
[seen=3729047 cand=3500] {'OK': 3500, 'CE': 0} 4815s
[seen=4883990 cand=4000] {'OK': 4000, 'CE': 0} 5528s
[seen=6368229 cand=4500] {'OK': 4500, 'CE': 0} 6229s
[seen=7650418 cand=5000] {'OK': 5000, 'CE': 0} 6861s
[seen=10438052 cand=5500] {'OK': 5500, 'CE': 0} 7439s
[seen=12304186 cand=6000] {'OK': 6000, 'CE': 0} 8045s
[seen=14571590 cand=6500] {'OK': 6500, 'CE': 0} 8634s
DONE band n=16 maxE=18 shard=2/4 seen=14573201 cand=6519 {'OK': 6519, 'CE': 0} time=8656s
