[seen=475966 cand=500] {'OK': 500, 'CE': 0} 385s
[seen=1497982 cand=1000] {'OK': 1000, 'CE': 0} 733s
[seen=3348670 cand=1500] {'OK': 1500, 'CE': 0} 1022s
[seen=5766313 cand=2000] {'OK': 2000, 'CE': 0} 1333s
[seen=8647700 cand=2500] {'OK': 2500, 'CE': 0} 1628s
[seen=11646381 cand=3000] {'OK': 3000, 'CE': 0} 1978s
[seen=14846133 cand=3500] {'OK': 3500, 'CE': 0} 2262s
[seen=17865341 cand=4000] {'OK': 4000, 'CE': 0} 2582s
[seen=20836065 cand=4500] {'OK': 4500, 'CE': 0} 2939s
[seen=25352298 cand=5000] {'OK': 5000, 'CE': 0} 3348s
DONE band n=15 maxE=18 shard=0/8 seen=25853020 cand=5246 {'OK': 5246, 'CE': 0} time=3471s
