[50/4000] {'OK': 47, 'TIGHT': 3, 'CE': 0} 280s
[100/4000] {'OK': 94, 'TIGHT': 6, 'CE': 0} 474s
[150/4000] {'OK': 141, 'TIGHT': 9, 'CE': 0} 646s
[200/4000] {'OK': 189, 'TIGHT': 11, 'CE': 0} 780s
[250/4000] {'OK': 235, 'TIGHT': 15, 'CE': 0} 1015s
[300/4000] {'OK': 283, 'TIGHT': 17, 'CE': 0} 1237s
[350/4000] {'OK': 331, 'TIGHT': 19, 'CE': 0} 1456s
[400/4000] {'OK': 378, 'TIGHT': 22, 'CE': 0} 1602s
[450/4000] {'OK': 424, 'TIGHT': 26, 'CE': 0} 1729s
[500/4000] {'OK': 471, 'TIGHT': 29, 'CE': 0} 1855s
[550/4000] {'OK': 520, 'TIGHT': 30, 'CE': 0} 2151s
[600/4000] {'OK': 568, 'TIGHT': 32, 'CE': 0} 2310s
[650/4000] {'OK': 616, 'TIGHT': 34, 'CE': 0} 2560s
[700/4000] {'OK': 662, 'TIGHT': 38, 'CE': 0} 2719s
[750/4000] {'OK': 709, 'TIGHT': 41, 'CE': 0} 2857s
[800/4000] {'OK': 756, 'TIGHT': 44, 'CE': 0} 3098s
[850/4000] {'OK': 806, 'TIGHT': 44, 'CE': 0} 3304s
[900/4000] {'OK': 852, 'TIGHT': 48, 'CE': 0} 3441s
[950/4000] {'OK': 899, 'TIGHT': 51, 'CE': 0} 3672s
[1000/4000] {'OK': 948, 'TIGHT': 52, 'CE': 0} 3815s
[1050/4000] {'OK': 995, 'TIGHT': 55, 'CE': 0} 3974s
[1100/4000] {'OK': 1041, 'TIGHT': 59, 'CE': 0} 4138s
[1150/4000] {'OK': 1088, 'TIGHT': 62, 'CE': 0} 4401s
[1200/4000] {'OK': 1136, 'TIGHT': 64, 'CE': 0} 4555s
[1250/4000] {'OK': 1183, 'TIGHT': 67, 'CE': 0} 4674s
[1300/4000] {'OK': 1229, 'TIGHT': 71, 'CE': 0} 4801s
