[50/10000] {'OK': 48, 'TIGHT': 2, 'CE': 0} 25s
[100/10000] {'OK': 95, 'TIGHT': 5, 'CE': 0} 54s
[150/10000] {'OK': 142, 'TIGHT': 8, 'CE': 0} 81s
[200/10000] {'OK': 188, 'TIGHT': 12, 'CE': 0} 108s
[250/10000] {'OK': 234, 'TIGHT': 16, 'CE': 0} 136s
[300/10000] {'OK': 282, 'TIGHT': 18, 'CE': 0} 156s
[350/10000] {'OK': 328, 'TIGHT': 22, 'CE': 0} 181s
[400/10000] {'OK': 376, 'TIGHT': 24, 'CE': 0} 203s
[450/10000] {'OK': 423, 'TIGHT': 27, 'CE': 0} 223s
[500/10000] {'OK': 472, 'TIGHT': 28, 'CE': 0} 249s
[550/10000] {'OK': 518, 'TIGHT': 32, 'CE': 0} 281s
[600/10000] {'OK': 565, 'TIGHT': 35, 'CE': 0} 307s
[650/10000] {'OK': 610, 'TIGHT': 40, 'CE': 0} 335s
[700/10000] {'OK': 656, 'TIGHT': 44, 'CE': 0} 358s
[750/10000] {'OK': 703, 'TIGHT': 47, 'CE': 0} 392s
[800/10000] {'OK': 750, 'TIGHT': 50, 'CE': 0} 410s
[850/10000] {'OK': 795, 'TIGHT': 55, 'CE': 0} 441s
[900/10000] {'OK': 841, 'TIGHT': 59, 'CE': 0} 472s
[950/10000] {'OK': 889, 'TIGHT': 61, 'CE': 0} 495s
[1000/10000] {'OK': 937, 'TIGHT': 63, 'CE': 0} 522s
[1050/10000] {'OK': 984, 'TIGHT': 66, 'CE': 0} 545s
[1100/10000] {'OK': 1030, 'TIGHT': 70, 'CE': 0} 580s
[1150/10000] {'OK': 1077, 'TIGHT': 73, 'CE': 0} 608s
[1200/10000] {'OK': 1122, 'TIGHT': 78, 'CE': 0} 657s
[1250/10000] {'OK': 1169, 'TIGHT': 81, 'CE': 0} 685s
[1300/10000] {'OK': 1215, 'TIGHT': 85, 'CE': 0} 718s
[1350/10000] {'OK': 1262, 'TIGHT': 88, 'CE': 0} 757s
[1400/10000] {'OK': 1311, 'TIGHT': 89, 'CE': 0} 790s
[1450/10000] {'OK': 1357, 'TIGHT': 93, 'CE': 0} 824s
[1500/10000] {'OK': 1405, 'TIGHT': 95, 'CE': 0} 856s
[1550/10000] {'OK': 1451, 'TIGHT': 99, 'CE': 0} 883s
[1600/10000] {'OK': 1499, 'TIGHT': 101, 'CE': 0} 910s
[1650/10000] {'OK': 1545, 'TIGHT': 105, 'CE': 0} 938s
[1700/10000] {'OK': 1592, 'TIGHT': 108, 'CE': 0} 969s
[1750/10000] {'OK': 1638, 'TIGHT': 112, 'CE': 0} 997s
[1800/10000] {'OK': 1686, 'TIGHT': 114, 'CE': 0} 1021s
[1850/10000] {'OK': 1733, 'TIGHT': 117, 'CE': 0} 1057s
[1900/10000] {'OK': 1781, 'TIGHT': 119, 'CE': 0} 1084s
[1950/10000] {'OK': 1827, 'TIGHT': 123, 'CE': 0} 1107s
[2000/10000] {'OK': 1872, 'TIGHT': 128, 'CE': 0} 1139s
[2050/10000] {'OK': 1919, 'TIGHT': 131, 'CE': 0} 1173s
[2100/10000] {'OK': 1966, 'TIGHT': 134, 'CE': 0} 1207s
[2150/10000] {'OK': 2013, 'TIGHT': 137, 'CE': 0} 1246s
[2200/10000] {'OK': 2059, 'TIGHT': 141, 'CE': 0} 1281s
[2250/10000] {'OK': 2105, 'TIGHT': 145, 'CE': 0} 1318s
[2300/10000] {'OK': 2150, 'TIGHT': 150, 'CE': 0} 1362s
[2350/10000] {'OK': 2198, 'TIGHT': 152, 'CE': 0} 1416s
[2400/10000] {'OK': 2245, 'TIGHT': 155, 'CE': 0} 1473s
[2450/10000] {'OK': 2292, 'TIGHT': 158, 'CE': 0} 1533s
[2500/10000] {'OK': 2338, 'TIGHT': 162, 'CE': 0} 1592s
[2550/10000] {'OK': 2385, 'TIGHT': 165, 'CE': 0} 1653s
[2600/10000] {'OK': 2432, 'TIGHT': 168, 'CE': 0} 1722s
[2650/10000] {'OK': 2479, 'TIGHT': 171, 'CE': 0} 1780s
[2700/10000] {'OK': 2525, 'TIGHT': 175, 'CE': 0} 1847s
[2750/10000] {'OK': 2571, 'TIGHT': 179, 'CE': 0} 1925s
[2800/10000] {'OK': 2618, 'TIGHT': 182, 'CE': 0} 1984s
[2850/10000] {'OK': 2665, 'TIGHT': 185, 'CE': 0} 2050s
[2900/10000] {'OK': 2710, 'TIGHT': 190, 'CE': 0} 2102s
[2950/10000] {'OK': 2756, 'TIGHT': 194, 'CE': 0} 2151s
[3000/10000] {'OK': 2803, 'TIGHT': 197, 'CE': 0} 2218s
[3050/10000] {'OK': 2848, 'TIGHT': 202, 'CE': 0} 2283s
[3100/10000] {'OK': 2895, 'TIGHT': 205, 'CE': 0} 2339s
[3150/10000] {'OK': 2942, 'TIGHT': 208, 'CE': 0} 2416s
