[seen=658886 cand=500] {'OK': 500, 'CE': 0} 77s
[seen=1489845 cand=1000] {'OK': 1000, 'CE': 0} 153s
[seen=2380048 cand=1500] {'OK': 1500, 'CE': 0} 227s
[seen=3392092 cand=2000] {'OK': 2000, 'CE': 0} 299s
[seen=4610310 cand=2500] {'OK': 2500, 'CE': 0} 366s
[seen=5361573 cand=3000] {'OK': 3000, 'CE': 0} 430s
[seen=6478237 cand=3500] {'OK': 3500, 'CE': 0} 500s
[seen=7708608 cand=4000] {'OK': 4000, 'CE': 0} 583s
[seen=8513508 cand=4500] {'OK': 4500, 'CE': 0} 669s
[seen=9775207 cand=5000] {'OK': 5000, 'CE': 0} 761s
[seen=11267942 cand=5500] {'OK': 5500, 'CE': 0} 836s
[seen=12563306 cand=6000] {'OK': 6000, 'CE': 0} 909s
[seen=14084858 cand=6500] {'OK': 6500, 'CE': 0} 984s
[seen=15524133 cand=7000] {'OK': 7000, 'CE': 0} 1060s
[seen=17122560 cand=7500] {'OK': 7500, 'CE': 0} 1142s
[seen=18624586 cand=8000] {'OK': 8000, 'CE': 0} 1228s
[seen=19947015 cand=8500] {'OK': 8500, 'CE': 0} 1309s
[seen=21143084 cand=9000] {'OK': 9000, 'CE': 0} 1389s
[seen=23245583 cand=9500] {'OK': 9500, 'CE': 0} 1477s
[seen=24856191 cand=10000] {'OK': 10000, 'CE': 0} 1568s
[seen=27591184 cand=10500] {'OK': 10500, 'CE': 0} 1673s
[seen=29345528 cand=11000] {'OK': 11000, 'CE': 0} 1771s
[seen=31344977 cand=11500] {'OK': 11500, 'CE': 0} 1872s
[seen=33180665 cand=12000] {'OK': 12000, 'CE': 0} 1963s
[seen=34636101 cand=12500] {'OK': 12500, 'CE': 0} 2046s
[seen=36473755 cand=13000] {'OK': 13000, 'CE': 0} 2128s
[seen=37892669 cand=13500] {'OK': 13500, 'CE': 0} 2217s
[seen=39292384 cand=14000] {'OK': 14000, 'CE': 0} 2305s
[seen=40669009 cand=14500] {'OK': 14500, 'CE': 0} 2395s
[seen=42368236 cand=15000] {'OK': 15000, 'CE': 0} 2491s
[seen=43715785 cand=15500] {'OK': 15500, 'CE': 0} 2574s
[seen=45772872 cand=16000] {'OK': 16000, 'CE': 0} 2674s
[seen=47423417 cand=16500] {'OK': 16500, 'CE': 0} 2772s
[seen=48991685 cand=17000] {'OK': 17000, 'CE': 0} 2867s
[seen=50255263 cand=17500] {'OK': 17500, 'CE': 0} 2964s
[seen=51672396 cand=18000] {'OK': 18000, 'CE': 0} 3062s
[seen=54752291 cand=18500] {'OK': 18500, 'CE': 0} 3188s
[seen=56128225 cand=19000] {'OK': 19000, 'CE': 0} 3299s
[seen=58793322 cand=19500] {'OK': 19500, 'CE': 0} 3420s
[seen=60883452 cand=20000] {'OK': 20000, 'CE': 0} 3537s
[seen=62855017 cand=20500] {'OK': 20500, 'CE': 0} 3656s
[seen=64366122 cand=21000] {'OK': 21000, 'CE': 0} 3772s
[seen=65107315 cand=21500] {'OK': 21500, 'CE': 0} 3864s
[seen=66308927 cand=22000] {'OK': 22000, 'CE': 0} 3971s
[seen=67796681 cand=22500] {'OK': 22500, 'CE': 0} 4076s
[seen=67930235 cand=23000] {'OK': 23000, 'CE': 0} 4163s
[seen=68849028 cand=23500] {'OK': 23500, 'CE': 0} 4262s
[seen=69957692 cand=24000] {'OK': 24000, 'CE': 0} 4374s
[seen=72107976 cand=24500] {'OK': 24500, 'CE': 0} 4500s
[seen=72906407 cand=25000] {'OK': 25000, 'CE': 0} 4604s
[seen=73751870 cand=25500] {'OK': 25500, 'CE': 0} 4715s
DONE band n=13 maxE=20 shard=7/8 seen=74313463 cand=25975 {'OK': 25975, 'CE': 0} time=4814s
