[seen=601924 cand=500] {'OK': 500, 'CE': 0} 81s
[seen=1489860 cand=1000] {'OK': 1000, 'CE': 0} 152s
[seen=2194589 cand=1500] {'OK': 1500, 'CE': 0} 230s
[seen=3131286 cand=2000] {'OK': 2000, 'CE': 0} 302s
[seen=4092335 cand=2500] {'OK': 2500, 'CE': 0} 377s
[seen=4643626 cand=3000] {'OK': 3000, 'CE': 0} 454s
[seen=5556060 cand=3500] {'OK': 3500, 'CE': 0} 544s
[seen=6512458 cand=4000] {'OK': 4000, 'CE': 0} 616s
[seen=7450038 cand=4500] {'OK': 4500, 'CE': 0} 701s
[seen=8145586 cand=5000] {'OK': 5000, 'CE': 0} 778s
[seen=8983970 cand=5500] {'OK': 5500, 'CE': 0} 858s
[seen=9770774 cand=6000] {'OK': 6000, 'CE': 0} 941s
[seen=11001590 cand=6500] {'OK': 6500, 'CE': 0} 1034s
[seen=12160282 cand=7000] {'OK': 7000, 'CE': 0} 1122s
[seen=13413680 cand=7500] {'OK': 7500, 'CE': 0} 1216s
[seen=14799912 cand=8000] {'OK': 8000, 'CE': 0} 1309s
[seen=16099002 cand=8500] {'OK': 8500, 'CE': 0} 1406s
[seen=17842052 cand=9000] {'OK': 9000, 'CE': 0} 1500s
[seen=19250118 cand=9500] {'OK': 9500, 'CE': 0} 1583s
[seen=20993547 cand=10000] {'OK': 10000, 'CE': 0} 1665s
[seen=22284469 cand=10500] {'OK': 10500, 'CE': 0} 1740s
[seen=23836322 cand=11000] {'OK': 11000, 'CE': 0} 1836s
[seen=25412986 cand=11500] {'OK': 11500, 'CE': 0} 1930s
[seen=27045196 cand=12000] {'OK': 12000, 'CE': 0} 2022s
[seen=28591567 cand=12500] {'OK': 12500, 'CE': 0} 2120s
[seen=29839614 cand=13000] {'OK': 13000, 'CE': 0} 2205s
[seen=31332129 cand=13500] {'OK': 13500, 'CE': 0} 2302s
[seen=33662446 cand=14000] {'OK': 14000, 'CE': 0} 2421s
[seen=35583165 cand=14500] {'OK': 14500, 'CE': 0} 2529s
[seen=37086764 cand=15000] {'OK': 15000, 'CE': 0} 2632s
[seen=39008983 cand=15500] {'OK': 15500, 'CE': 0} 2741s
[seen=40613265 cand=16000] {'OK': 16000, 'CE': 0} 2847s
[seen=42090538 cand=16500] {'OK': 16500, 'CE': 0} 2952s
[seen=43364279 cand=17000] {'OK': 17000, 'CE': 0} 3053s
[seen=44966059 cand=17500] {'OK': 17500, 'CE': 0} 3160s
[seen=46764478 cand=18000] {'OK': 18000, 'CE': 0} 3272s
[seen=47715425 cand=18500] {'OK': 18500, 'CE': 0} 3376s
[seen=49318127 cand=19000] {'OK': 19000, 'CE': 0} 3474s
[seen=50770209 cand=19500] {'OK': 19500, 'CE': 0} 3573s
[seen=54508665 cand=20000] {'OK': 20000, 'CE': 0} 3710s
[seen=55414099 cand=20500] {'OK': 20500, 'CE': 0} 3812s
[seen=56836174 cand=21000] {'OK': 21000, 'CE': 0} 3922s
[seen=58567276 cand=21500] {'OK': 21500, 'CE': 0} 4032s
[seen=60206936 cand=22000] {'OK': 22000, 'CE': 0} 4145s
[seen=61747240 cand=22500] {'OK': 22500, 'CE': 0} 4256s
[seen=65712971 cand=23000] {'OK': 23000, 'CE': 0} 4402s
[seen=68084666 cand=23500] {'OK': 23500, 'CE': 0} 4536s
[seen=69511878 cand=24000] {'OK': 24000, 'CE': 0} 4653s
[seen=71151809 cand=24500] {'OK': 24500, 'CE': 0} 4776s
[seen=73481581 cand=25000] {'OK': 25000, 'CE': 0} 4909s
[seen=74332004 cand=25500] {'OK': 25500, 'CE': 0} 5023s
[seen=75035904 cand=26000] {'OK': 26000, 'CE': 0} 5144s
[seen=76535856 cand=26500] {'OK': 26500, 'CE': 0} 5271s
[seen=78272179 cand=27000] {'OK': 27000, 'CE': 0} 5380s
[seen=79105483 cand=27500] {'OK': 27500, 'CE': 0} 5479s
[seen=79671291 cand=28000] {'OK': 28000, 'CE': 0} 5583s
[seen=81016331 cand=28500] {'OK': 28500, 'CE': 0} 5693s
[seen=82355004 cand=29000] {'OK': 29000, 'CE': 0} 5817s
[seen=84449814 cand=29500] {'OK': 29500, 'CE': 0} 5936s
[seen=85397082 cand=30000] {'OK': 30000, 'CE': 0} 6051s
[seen=86490860 cand=30500] {'OK': 30500, 'CE': 0} 6169s
[seen=87652745 cand=31000] {'OK': 31000, 'CE': 0} 6283s
[seen=88068017 cand=31500] {'OK': 31500, 'CE': 0} 6386s
[seen=88558433 cand=32000] {'OK': 32000, 'CE': 0} 6493s
[seen=89083049 cand=32500] {'OK': 32500, 'CE': 0} 6609s
DONE band n=13 maxE=20 shard=0/8 seen=89151670 cand=32615 {'OK': 32615, 'CE': 0} time=6633s
