n=20: 495 Eulerian circulants
[25/495] {'OK': 25, 'TIGHT': 0, 'CE': 0} 5s
[50/495] {'OK': 50, 'TIGHT': 0, 'CE': 0} 12s
[75/495] {'OK': 75, 'TIGHT': 0, 'CE': 0} 19s
[100/495] {'OK': 100, 'TIGHT': 0, 'CE': 0} 27s
[125/495] {'OK': 125, 'TIGHT': 0, 'CE': 0} 36s
[150/495] {'OK': 150, 'TIGHT': 0, 'CE': 0} 46s
[175/495] {'OK': 175, 'TIGHT': 0, 'CE': 0} 57s
[200/495] {'OK': 200, 'TIGHT': 0, 'CE': 0} 67s
[225/495] {'OK': 225, 'TIGHT': 0, 'CE': 0} 77s
[250/495] {'OK': 250, 'TIGHT': 0, 'CE': 0} 88s
[275/495] {'OK': 275, 'TIGHT': 0, 'CE': 0} 102s
[300/495] {'OK': 300, 'TIGHT': 0, 'CE': 0} 115s
[325/495] {'OK': 325, 'TIGHT': 0, 'CE': 0} 129s
[350/495] {'OK': 350, 'TIGHT': 0, 'CE': 0} 143s
[375/495] {'OK': 375, 'TIGHT': 0, 'CE': 0} 158s
[400/495] {'OK': 400, 'TIGHT': 0, 'CE': 0} 176s
[425/495] {'OK': 425, 'TIGHT': 0, 'CE': 0} 195s
[450/495] {'OK': 450, 'TIGHT': 0, 'CE': 0} 213s
[475/495] {'OK': 475, 'TIGHT': 0, 'CE': 0} 239s
DONE n=20 mode=circulant {'OK': 494, 'TIGHT': 1, 'CE': 0} total=326s
