[seen=883584 cand=500] {'OK': 500, 'CE': 0} 380s
[seen=1795850 cand=1000] {'OK': 1000, 'CE': 0} 774s
[seen=2940913 cand=1500] {'OK': 1500, 'CE': 0} 1151s
[seen=4244919 cand=2000] {'OK': 2000, 'CE': 0} 1562s
[seen=5598321 cand=2500] {'OK': 2500, 'CE': 0} 2056s
[seen=6722182 cand=3000] {'OK': 3000, 'CE': 0} 2431s
[seen=8137230 cand=3500] {'OK': 3500, 'CE': 0} 2770s
[seen=10618608 cand=4000] {'OK': 4000, 'CE': 0} 3082s
[seen=12167159 cand=4500] {'OK': 4500, 'CE': 0} 3461s
[seen=13419381 cand=5000] {'OK': 5000, 'CE': 0} 3770s
[seen=15611126 cand=5500] {'OK': 5500, 'CE': 0} 4060s
[seen=18429174 cand=6000] {'OK': 6000, 'CE': 0} 4353s
[seen=21050285 cand=6500] {'OK': 6500, 'CE': 0} 4645s
[seen=25546890 cand=7000] {'OK': 7000, 'CE': 0} 4946s
DONE band n=15 maxE=18 shard=1/8 seen=25842653 cand=7050 {'OK': 7050, 'CE': 0} time=4970s
