[seen=621870 cand=500] {'OK': 500, 'CE': 0} 149s
[seen=1373134 cand=1000] {'OK': 1000, 'CE': 0} 296s
[seen=2019575 cand=1500] {'OK': 1500, 'CE': 0} 446s
[seen=3140364 cand=2000] {'OK': 2000, 'CE': 0} 604s
[seen=4010797 cand=2500] {'OK': 2500, 'CE': 0} 841s
[seen=4627650 cand=3000] {'OK': 3000, 'CE': 0} 1061s
[seen=5387147 cand=3500] {'OK': 3500, 'CE': 0} 1323s
[seen=6493082 cand=4000] {'OK': 4000, 'CE': 0} 1584s
[seen=7094488 cand=4500] {'OK': 4500, 'CE': 0} 1834s
[seen=7726039 cand=5000] {'OK': 5000, 'CE': 0} 2085s
DONE band n=14 maxE=18 shard=6/8 seen=8322217 cand=5446 {'OK': 5446, 'CE': 0} time=2285s
