n=16: 2854 dense candidates (shard 2/6)
[100/2854] {'OK': 0, 'TIGHT': 100, 'CE': 0} 643s
[200/2854] {'OK': 0, 'TIGHT': 200, 'CE': 0} 944s
[300/2854] {'OK': 0, 'TIGHT': 300, 'CE': 0} 1227s
[400/2854] {'OK': 0, 'TIGHT': 400, 'CE': 0} 1489s
[500/2854] {'OK': 0, 'TIGHT': 500, 'CE': 0} 1732s
[600/2854] {'OK': 0, 'TIGHT': 600, 'CE': 0} 1938s
[700/2854] {'OK': 0, 'TIGHT': 700, 'CE': 0} 2160s
[800/2854] {'OK': 0, 'TIGHT': 800, 'CE': 0} 2381s
[900/2854] {'OK': 0, 'TIGHT': 900, 'CE': 0} 2592s
[1000/2854] {'OK': 0, 'TIGHT': 1000, 'CE': 0} 2822s
[1100/2854] {'OK': 0, 'TIGHT': 1100, 'CE': 0} 3081s
[1200/2854] {'OK': 0, 'TIGHT': 1200, 'CE': 0} 3359s
[1300/2854] {'OK': 0, 'TIGHT': 1300, 'CE': 0} 3615s
[1400/2854] {'OK': 0, 'TIGHT': 1400, 'CE': 0} 3858s
[1500/2854] {'OK': 0, 'TIGHT': 1500, 'CE': 0} 4108s
[1600/2854] {'OK': 0, 'TIGHT': 1600, 'CE': 0} 4340s
[1700/2854] {'OK': 0, 'TIGHT': 1700, 'CE': 0} 4600s
[1800/2854] {'OK': 0, 'TIGHT': 1800, 'CE': 0} 4760s
[1900/2854] {'OK': 0, 'TIGHT': 1900, 'CE': 0} 4934s
[2000/2854] {'OK': 0, 'TIGHT': 2000, 'CE': 0} 5093s
[2100/2854] {'OK': 0, 'TIGHT': 2100, 'CE': 0} 5280s
[2200/2854] {'OK': 0, 'TIGHT': 2200, 'CE': 0} 5465s
[2300/2854] {'OK': 0, 'TIGHT': 2300, 'CE': 0} 5655s
[2400/2854] {'OK': 0, 'TIGHT': 2400, 'CE': 0} 5816s
[2500/2854] {'OK': 0, 'TIGHT': 2500, 'CE': 0} 5995s
[2600/2854] {'OK': 0, 'TIGHT': 2600, 'CE': 0} 6160s
[2700/2854] {'OK': 0, 'TIGHT': 2700, 'CE': 0} 6319s
[2800/2854] {'OK': 0, 'TIGHT': 2800, 'CE': 0} 6485s
DONE dense n=16 {'OK': 0, 'TIGHT': 2854, 'CE': 0} total=6572s
