[seen=317218 cand=500] {'OK': 500, 'CE': 0} 165s
[seen=695092 cand=1000] {'OK': 1000, 'CE': 0} 331s
[seen=1230570 cand=1500] {'OK': 1500, 'CE': 0} 510s
[seen=1637057 cand=2000] {'OK': 2000, 'CE': 0} 722s
[seen=2089203 cand=2500] {'OK': 2500, 'CE': 0} 892s
[seen=2898260 cand=3000] {'OK': 3000, 'CE': 0} 1052s
[seen=3401778 cand=3500] {'OK': 3500, 'CE': 0} 1206s
[seen=3929812 cand=4000] {'OK': 4000, 'CE': 0} 1359s
[seen=4169693 cand=4500] {'OK': 4500, 'CE': 0} 1513s
[seen=4792827 cand=5000] {'OK': 5000, 'CE': 0} 1674s
[seen=5425925 cand=5500] {'OK': 5500, 'CE': 0} 1837s
[seen=5885617 cand=6000] {'OK': 6000, 'CE': 0} 1992s
[seen=6922984 cand=6500] {'OK': 6500, 'CE': 0} 2149s
[seen=7930492 cand=7000] {'OK': 7000, 'CE': 0} 2301s
DONE band n=14 maxE=18 shard=4/8 seen=9041834 cand=7472 {'OK': 7472, 'CE': 0} time=2447s
