[seen=504 cand=500] {'OK': 500, 'CE': 0} 178s
[seen=1004 cand=1000] {'OK': 1000, 'CE': 0} 313s
[seen=1504 cand=1500] {'OK': 1500, 'CE': 0} 470s
[seen=2004 cand=2000] {'OK': 2000, 'CE': 0} 575s
[seen=2504 cand=2500] {'OK': 2500, 'CE': 0} 718s
[seen=3004 cand=3000] {'OK': 3000, 'CE': 0} 871s
[seen=3504 cand=3500] {'OK': 3500, 'CE': 0} 1005s
[seen=4004 cand=4000] {'OK': 4000, 'CE': 0} 1103s
[seen=4504 cand=4500] {'OK': 4500, 'CE': 0} 1201s
[seen=5004 cand=5000] {'OK': 5000, 'CE': 0} 1303s
[seen=5504 cand=5500] {'OK': 5500, 'CE': 0} 1407s
[seen=6004 cand=6000] {'OK': 6000, 'CE': 0} 1507s
[seen=6504 cand=6500] {'OK': 6500, 'CE': 0} 1612s
[seen=7004 cand=7000] {'OK': 7000, 'CE': 0} 1708s
[seen=7504 cand=7500] {'OK': 7500, 'CE': 0} 1811s
[seen=8004 cand=8000] {'OK': 8000, 'CE': 0} 1912s
[seen=8504 cand=8500] {'OK': 8500, 'CE': 0} 2016s
[seen=9004 cand=9000] {'OK': 9000, 'CE': 0} 2120s
[seen=9504 cand=9500] {'OK': 9500, 'CE': 0} 2222s
[seen=10004 cand=10000] {'OK': 10000, 'CE': 0} 2329s
[seen=10504 cand=10500] {'OK': 10500, 'CE': 0} 2491s
[seen=11004 cand=11000] {'OK': 11000, 'CE': 0} 2600s
[seen=11504 cand=11500] {'OK': 11500, 'CE': 0} 2708s
[seen=12004 cand=12000] {'OK': 12000, 'CE': 0} 2818s
[seen=12504 cand=12500] {'OK': 12500, 'CE': 0} 2930s
[seen=13004 cand=13000] {'OK': 13000, 'CE': 0} 3058s
[seen=13504 cand=13500] {'OK': 13500, 'CE': 0} 3224s
[seen=14004 cand=14000] {'OK': 14000, 'CE': 0} 3334s
[seen=14504 cand=14500] {'OK': 14500, 'CE': 0} 3445s
