[seen=410625 cand=500] {'OK': 500, 'CE': 0} 76s
[seen=1079079 cand=1000] {'OK': 1000, 'CE': 0} 149s
[seen=2233647 cand=1500] {'OK': 1500, 'CE': 0} 226s
[seen=2880006 cand=2000] {'OK': 2000, 'CE': 0} 298s
[seen=4043601 cand=2500] {'OK': 2500, 'CE': 0} 378s
[seen=4827834 cand=3000] {'OK': 3000, 'CE': 0} 460s
[seen=5892094 cand=3500] {'OK': 3500, 'CE': 0} 545s
[seen=7228179 cand=4000] {'OK': 4000, 'CE': 0} 632s
[seen=8107446 cand=4500] {'OK': 4500, 'CE': 0} 709s
[seen=9086687 cand=5000] {'OK': 5000, 'CE': 0} 792s
[seen=10305644 cand=5500] {'OK': 5500, 'CE': 0} 880s
[seen=11525247 cand=6000] {'OK': 6000, 'CE': 0} 960s
[seen=12352870 cand=6500] {'OK': 6500, 'CE': 0} 1047s
[seen=13311351 cand=7000] {'OK': 7000, 'CE': 0} 1142s
[seen=14949417 cand=7500] {'OK': 7500, 'CE': 0} 1230s
[seen=16293214 cand=8000] {'OK': 8000, 'CE': 0} 1324s
[seen=17153846 cand=8500] {'OK': 8500, 'CE': 0} 1412s
[seen=17938268 cand=9000] {'OK': 9000, 'CE': 0} 1499s
[seen=19153918 cand=9500] {'OK': 9500, 'CE': 0} 1591s
[seen=20621759 cand=10000] {'OK': 10000, 'CE': 0} 1680s
[seen=21898437 cand=10500] {'OK': 10500, 'CE': 0} 1760s
[seen=23260636 cand=11000] {'OK': 11000, 'CE': 0} 1848s
[seen=24639696 cand=11500] {'OK': 11500, 'CE': 0} 1942s
[seen=25815304 cand=12000] {'OK': 12000, 'CE': 0} 2030s
[seen=26983771 cand=12500] {'OK': 12500, 'CE': 0} 2113s
[seen=28348619 cand=13000] {'OK': 13000, 'CE': 0} 2204s
[seen=29912717 cand=13500] {'OK': 13500, 'CE': 0} 2304s
[seen=31257048 cand=14000] {'OK': 14000, 'CE': 0} 2392s
[seen=32489190 cand=14500] {'OK': 14500, 'CE': 0} 2489s
[seen=34261102 cand=15000] {'OK': 15000, 'CE': 0} 2599s
[seen=35600090 cand=15500] {'OK': 15500, 'CE': 0} 2698s
[seen=37260437 cand=16000] {'OK': 16000, 'CE': 0} 2797s
[seen=38733610 cand=16500] {'OK': 16500, 'CE': 0} 2892s
[seen=40325655 cand=17000] {'OK': 17000, 'CE': 0} 3001s
[seen=41922072 cand=17500] {'OK': 17500, 'CE': 0} 3107s
[seen=43583703 cand=18000] {'OK': 18000, 'CE': 0} 3209s
[seen=45389126 cand=18500] {'OK': 18500, 'CE': 0} 3315s
[seen=46980659 cand=19000] {'OK': 19000, 'CE': 0} 3419s
[seen=48487774 cand=19500] {'OK': 19500, 'CE': 0} 3525s
[seen=50259654 cand=20000] {'OK': 20000, 'CE': 0} 3644s
[seen=52517296 cand=20500] {'OK': 20500, 'CE': 0} 3760s
[seen=53330997 cand=21000] {'OK': 21000, 'CE': 0} 3861s
[seen=54165204 cand=21500] {'OK': 21500, 'CE': 0} 3959s
[seen=55354301 cand=22000] {'OK': 22000, 'CE': 0} 4053s
[seen=57290798 cand=22500] {'OK': 22500, 'CE': 0} 4181s
[seen=59154343 cand=23000] {'OK': 23000, 'CE': 0} 4306s
[seen=60652848 cand=23500] {'OK': 23500, 'CE': 0} 4418s
[seen=62195701 cand=24000] {'OK': 24000, 'CE': 0} 4523s
[seen=63716159 cand=24500] {'OK': 24500, 'CE': 0} 4639s
[seen=65437170 cand=25000] {'OK': 25000, 'CE': 0} 4757s
[seen=66911020 cand=25500] {'OK': 25500, 'CE': 0} 4867s
[seen=68760859 cand=26000] {'OK': 26000, 'CE': 0} 4984s
[seen=70061204 cand=26500] {'OK': 26500, 'CE': 0} 5101s
[seen=71496370 cand=27000] {'OK': 27000, 'CE': 0} 5210s
[seen=72838853 cand=27500] {'OK': 27500, 'CE': 0} 5318s
[seen=75409098 cand=28000] {'OK': 28000, 'CE': 0} 5443s
[seen=77006933 cand=28500] {'OK': 28500, 'CE': 0} 5568s
[seen=78394897 cand=29000] {'OK': 29000, 'CE': 0} 5682s
[seen=79856636 cand=29500] {'OK': 29500, 'CE': 0} 5829s
[seen=81248698 cand=30000] {'OK': 30000, 'CE': 0} 5947s
[seen=84557239 cand=30500] {'OK': 30500, 'CE': 0} 6099s
[seen=85982862 cand=31000] {'OK': 31000, 'CE': 0} 6228s
[seen=86712559 cand=31500] {'OK': 31500, 'CE': 0} 6346s
[seen=88161328 cand=32000] {'OK': 32000, 'CE': 0} 6478s
[seen=90006603 cand=32500] {'OK': 32500, 'CE': 0} 6606s
[seen=90780756 cand=33000] {'OK': 33000, 'CE': 0} 6730s
[seen=93045128 cand=33500] {'OK': 33500, 'CE': 0} 6869s
[seen=93155133 cand=34000] {'OK': 34000, 'CE': 0} 6981s
[seen=93860309 cand=34500] {'OK': 34500, 'CE': 0} 7109s
[seen=94626013 cand=35000] {'OK': 35000, 'CE': 0} 7231s
[seen=95159241 cand=35500] {'OK': 35500, 'CE': 0} 7349s
DONE band n=13 maxE=20 shard=2/8 seen=95263540 cand=35663 {'OK': 35663, 'CE': 0} time=7389s
