[seen=1239533 cand=500] {'OK': 500, 'CE': 0} 284s
[seen=5014838 cand=1000] {'OK': 1000, 'CE': 0} 578s
[seen=12129349 cand=1500] {'OK': 1500, 'CE': 0} 916s
[seen=13814538 cand=2000] {'OK': 2000, 'CE': 0} 1238s
[seen=17133874 cand=2500] {'OK': 2500, 'CE': 0} 1582s
[seen=19659791 cand=3000] {'OK': 3000, 'CE': 0} 1903s
[seen=22330137 cand=3500] {'OK': 3500, 'CE': 0} 2224s
[seen=25498591 cand=4000] {'OK': 4000, 'CE': 0} 2505s
[seen=26589273 cand=4500] {'OK': 4500, 'CE': 0} 2765s
DONE band n=15 maxE=18 shard=3/8 seen=27525938 cand=4845 {'OK': 4845, 'CE': 0} time=2925s
